"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Rnf186","0.845","1.449","0.716","0.181"
"Ptcd1","0.845","1.449","2.669e-02","3.153e-02"
"Smarce1","0.845","1.449","0.236","9.925e-02"
"Dok1","0.846","-1.448","0.273","-0.115"
"Xiap","0.846","1.448","2.274e-02","3.107e-02"
"Slc25a34","0.847","1.447","7.397e-02","5.223e-02"
"Sec11a","0.847","1.447","0.424","0.119"
"Hnrnpab","0.847","-1.446","0.308","-0.119"
"Zdhhc5","0.847","-1.446","0.668","-0.143"
"Pdha1","0.848","-1.445","0.403","-0.118"
"Uap1l1","0.848","-1.445","0.304","-0.127"
"Dchs1","0.848","1.445","1.324e-02","1.867e-02"
"Lnx2","0.848","-1.445","0.379","-0.132"
"Lrrc8e","0.849","1.444","0.169","8.318e-02"
"Akt1s1","0.850","-1.444","0.230","-0.100"
"Cd200","0.850","1.444","1.310e-02","2.371e-02"
"Pfkfb4","0.850","1.443","0.119","7.779e-02"
"Scrn2","0.850","-1.443","1.792e-02","-2.563e-02"
"Gmps","0.850","1.443","0.159","8.761e-02"
"Antxr1","0.850","1.443","7.901e-02","6.775e-02"
"Ttyh2","0.851","-1.442","0.306","-0.106"
"Slc5a6","0.851","1.442","2.342e-02","3.428e-02"
"M6pr","0.851","-1.442","0.344","-0.121"
"Dtnb","0.852","1.441","8.248e-03","1.497e-02"
"Atxn2l","0.853","1.440","0.840","0.158"
"H2-Ab1","0.853","1.440","0.188","0.102"
"Mcm4","0.853","-1.440","4.463e-02","-5.212e-02"
"Gnptab","0.853","1.440","0.120","6.874e-02"
"Slc39a7","0.853","1.439","0.341","0.108"
"Ppp1r12a","0.854","-1.439","0.698","-0.162"
"S1pr4","0.854","1.438","2.064e-02","2.629e-02"
"Zbtb34","0.854","-1.438","0.248","-0.123"
"Galk2","0.854","-1.438","0.271","-0.100"
"Pisd","0.854","-1.438","0.105","-6.674e-02"
"Ppargc1b","0.854","1.438","0.186","9.078e-02"
"Map4k5","0.854","1.438","5.476e-02","4.173e-02"
"Lrmp","0.854","1.438","2.884e-02","4.271e-02"
"Stard7","0.854","1.437","0.190","9.966e-02"
"Fbxl3","0.855","1.437","5.123e-02","4.224e-02"
"Taf6","0.855","-1.437","6.350e-02","-5.683e-02"
"Ano9","0.855","1.436","0.306","0.131"
"Dolpp1","0.855","-1.436","0.145","-7.985e-02"
"Rassf7","0.856","1.436","1.038","0.166"
"Ppm1h","0.856","1.435","0.139","7.938e-02"
"Xpo6","0.856","1.435","0.465","0.112"
"Kif5b","0.856","-1.435","0.722","-0.140"
"Fa2h","0.856","-1.435","0.632","-0.151"
"Crat","0.856","1.434","0.216","9.419e-02"
"Srpr","0.857","1.434","0.320","0.105"
"Il1rn","0.857","1.433","3.640e-02","4.144e-02"
"Mxra8","0.858","-1.433","1.779e-02","-2.544e-02"
"Irf6","0.859","-1.432","0.482","-0.134"
"BC005561","0.859","1.432","3.692e-02","4.001e-02"
"Coq3","0.859","-1.432","5.510e-02","-4.843e-02"
"Soat1","0.859","1.431","6.828e-03","1.221e-02"
"Actg2","0.859","-1.431","3.647e-02","-4.044e-02"
"Pkdcc","0.859","1.431","2.399e-02","3.035e-02"
"Cryl1","0.859","1.431","5.797e-02","4.851e-02"
"Pgrmc2","0.859","1.431","0.332","0.112"
"Zfp622","0.859","1.431","0.249","0.102"
"Col11a2","0.860","1.430","8.559e-03","1.547e-02"
"Inip","0.860","-1.430","1.790e-02","-2.561e-02"
"Dcaf11","0.860","1.430","0.227","9.916e-02"
"Cyp3a13","0.860","-1.430","0.226","-9.346e-02"
"Pim3","0.860","1.430","0.420","0.134"
"Cep63","0.860","1.429","8.059e-02","5.324e-02"
"Tmem229b","0.860","1.429","1.370e-02","1.917e-02"
"Ints14","0.860","-1.429","4.949e-02","-4.139e-02"
"Rnpc3","0.860","1.429","0.137","9.009e-02"
"Ptges2","0.860","-1.429","9.786e-02","-5.497e-02"
"Snx29","0.860","1.429","0.254","0.134"
"Ccz1","0.860","1.429","0.258","0.113"
"Rassf1","0.860","1.428","0.431","0.125"
"Eif4g3","0.860","1.428","0.464","0.136"
"Krtdap","0.860","1.427","2.303e-02","3.662e-02"
"Zfp963","0.860","1.427","1.935e-02","2.772e-02"
"Zfp526","0.860","-1.427","4.957e-02","-4.073e-02"
"Arhgef1","0.860","1.427","0.606","0.160"
"Ssbp1","0.860","1.427","0.109","7.256e-02"
"Gak","0.861","-1.427","0.726","-0.139"
"Lrrc56","0.861","1.426","6.461e-02","7.184e-02"
"Cd2","0.861","1.426","2.254e-02","3.733e-02"
"Daxx","0.861","-1.426","0.343","-0.132"
"Glt8d1","0.862","-1.425","1.659e-02","-2.373e-02"
"Incenp","0.862","1.425","4.231e-02","4.046e-02"
"Lnx1","0.862","-1.425","6.285e-02","-4.584e-02"
"Fgfrl1","0.862","1.424","2.232e-02","3.358e-02"
"Phf10","0.862","1.424","0.178","9.666e-02"
"Lonrf3","0.862","-1.424","0.124","-8.178e-02"
"Tmem38a","0.862","1.424","9.437e-03","1.699e-02"
"Ddhd2","0.862","1.424","1.961e-02","2.681e-02"
"Krit1","0.862","-1.424","0.114","-7.715e-02"
"Rarg","0.862","1.424","0.174","8.251e-02"
"Aldh1a1","0.862","-1.423","0.399","-0.142"
"Sbk1","0.862","-1.423","5.858e-02","-4.326e-02"
"Galnt12","0.862","-1.423","0.798","-0.167"
"Psmd13","0.862","1.423","0.381","0.109"
"Pbx1","0.863","1.423","0.137","7.649e-02"
"Dnlz","0.863","-1.422","6.106e-02","-4.489e-02"
"Ppil4","0.863","1.422","8.484e-02","5.889e-02"
"Spsb1","0.863","-1.422","4.699e-02","-5.777e-02"
"Supt5","0.863","-1.422","0.117","-6.698e-02"
"Tsr1","0.863","-1.422","0.624","-0.165"
"Ccnh","0.863","1.421","1.664e-02","1.935e-02"
"Capn7","0.863","1.421","0.156","8.790e-02"
"Cbr3","0.863","-1.421","0.407","-0.133"
"Lman2l","0.864","1.420","0.150","7.995e-02"
"Pfdn4","0.864","1.420","5.490e-02","5.402e-02"
"Larp7","0.864","1.420","4.557e-02","5.846e-02"
"Cxcl16","0.864","1.420","0.537","0.145"
"Rab3a","0.864","-1.419","7.617e-02","-7.023e-02"
"Nif3l1","0.865","-1.419","2.918e-02","-4.174e-02"
"Spag9","0.865","1.419","0.668","0.173"
"Hus1b","0.865","1.418","2.002e-02","2.791e-02"
"Nradd","0.865","-1.418","8.233e-02","-7.260e-02"
"Nos1ap","0.865","1.418","0.336","0.123"
"Gde1","0.865","-1.418","1.117","-0.166"
"Fmo2","0.866","1.417","2.012e-02","2.634e-02"
"Zfp512","0.866","1.417","0.174","9.457e-02"
"Plpp3","0.866","1.417","6.944e-02","5.110e-02"
"Wnk1","0.867","-1.417","0.272","-0.113"
"Lifr","0.867","1.416","0.158","7.767e-02"
"Mex3c","0.867","-1.416","0.154","-8.296e-02"
"Hist1h1d","0.867","-1.416","2.481e-02","-3.548e-02"
"Nsmce4a","0.867","1.416","0.156","8.592e-02"
"Cnp","0.868","-1.415","1.532e-02","-2.191e-02"
"Lta4h","0.868","-1.414","0.103","-6.658e-02"
"Rspo1","0.869","-1.414","1.543e-02","-2.207e-02"
"Baiap2","0.871","-1.412","0.420","-0.135"
"Sumo3","0.872","-1.412","0.472","-0.120"
"Bpifb1","0.872","-1.412","0.644","-0.148"
"Zfp518a","0.872","1.411","4.556e-02","4.914e-02"
"Mettl16","0.873","1.411","8.339e-03","1.506e-02"
"Tmem60","0.873","1.411","3.071e-02","3.119e-02"
"Akr1b3","0.873","-1.411","0.388","-0.119"
"Avpi1","0.873","-1.410","0.239","-8.956e-02"
"Pacs2","0.873","1.410","4.050e-02","4.018e-02"
"Htra3","0.875","-1.408","2.438e-02","-2.437e-02"
"Asf1a","0.875","-1.408","2.990e-02","-4.277e-02"
"Krt79","0.875","1.408","0.117","7.497e-02"
"Sh3rf2","0.875","-1.408","0.242","-0.107"
"Pih1d1","0.876","1.408","4.792e-02","4.925e-02"
"N4bp2l2","0.876","1.407","0.247","9.935e-02"
"Tfb1m","0.876","1.407","1.060e-02","1.852e-02"
"Rnf121","0.876","-1.407","0.251","-9.781e-02"
"Slc25a1","0.876","-1.407","0.911","-0.162"
"Kifap3","0.876","1.407","3.483e-02","4.477e-02"
"Golt1b","0.876","-1.406","0.197","-8.486e-02"
"Spr","0.876","-1.406","0.236","-0.101"
"Isyna1","0.876","1.406","3.933e-02","5.384e-02"
"Ik","0.876","-1.406","0.254","-9.161e-02"
"Pwwp2a","0.876","1.406","0.212","0.106"
"Tlnrd1","0.877","-1.405","1.301","-0.159"
"Asah1","0.877","1.405","0.647","0.132"
"Epg5","0.877","1.405","7.603e-02","6.255e-02"
"Btbd18","0.877","-1.404","2.931e-02","-4.193e-02"
"Reps2","0.877","1.404","7.786e-02","5.922e-02"
"Get4","0.877","1.404","9.477e-02","5.444e-02"
"Ggt1","0.877","1.404","6.324e-03","1.103e-02"
"Sgsm3","0.877","1.404","0.650","0.164"
"Sec62","0.878","1.403","0.239","9.570e-02"
"Mcur1","0.878","-1.403","0.364","-0.113"
"Aqp5","0.878","1.403","4.444e-02","3.903e-02"
"Smim14","0.878","1.402","1.001","0.167"
"Adat1","0.878","1.402","1.572e-02","2.138e-02"
"Yeats2","0.879","1.401","3.849e-02","3.783e-02"
"Crtc1","0.879","1.401","2.189e-02","2.477e-02"
"Pls1","0.879","-1.401","1.161","-0.130"
"Tbc1d1","0.879","-1.401","0.190","-9.048e-02"
"Palm3","0.879","1.401","3.671e-02","4.558e-02"
"Man2b2","0.879","-1.401","0.240","-9.607e-02"
"Smyd2","0.879","-1.401","2.904e-02","-4.153e-02"
"Fastk","0.880","1.400","0.443","0.135"
"Tnfsf12","0.881","1.399","2.660e-02","3.420e-02"
"Mfsd14a","0.881","-1.399","5.780e-02","-3.986e-02"
"Rbm47","0.881","-1.399","1.485","-0.140"
"Ssr3","0.881","1.399","0.255","8.562e-02"
"Arhgef16","0.881","-1.399","0.808","-0.150"
"Sec22b","0.881","-1.398","0.415","-0.127"
"Arrdc1","0.882","1.398","1.089","0.175"
"Etfbkmt","0.883","-1.397","1.976e-02","-2.827e-02"
"Ube2n","0.884","-1.396","0.103","-7.163e-02"
"Lamp2","0.884","1.396","0.573","0.131"
"Phlda3","0.884","1.396","1.557e-02","1.974e-02"
"Pccb","0.884","-1.396","5.518e-02","-4.007e-02"
"Tspo","0.884","-1.395","1.115","-0.185"
"Zfp267","0.884","1.395","3.199e-02","4.008e-02"
"Ctcf","0.884","-1.395","0.190","-9.365e-02"
"B3galt4","0.884","-1.395","0.147","-7.360e-02"
"Lhpp","0.884","1.395","1.238e-02","2.326e-02"
"Rxrb","0.884","1.395","0.268","0.109"
"Atp13a3","0.884","1.395","0.268","0.107"
"Naa50","0.884","1.395","0.172","7.106e-02"
"Trim5","0.884","-1.394","3.054e-02","-4.369e-02"
"Atp23","0.884","1.394","9.252e-03","1.646e-02"
"Slc23a3","0.884","-1.394","0.154","-8.867e-02"
"Add3","0.884","-1.394","0.358","-0.105"
"Ctsb","0.885","-1.393","2.491","-0.159"
"Ptprf","0.886","1.392","1.009","0.145"
"Hbb-bs","0.886","-1.392","4.590e-02","-6.565e-02"
"Pitrm1","0.886","1.392","2.987e-02","2.833e-02"
"Map2k4","0.886","1.392","0.161","8.669e-02"
"Pnliprp2","0.886","1.392","0.145","8.377e-02"
"Pdzk1ip1","0.886","-1.391","5.743e-02","-4.202e-02"
"Chdh","0.886","-1.391","0.360","-0.123"
"Senp7","0.886","1.391","0.132","7.786e-02"
"Atg9b","0.886","1.391","6.819e-02","5.001e-02"
"Hnrnph2","0.887","1.390","0.212","8.538e-02"
"Id1","0.887","-1.390","2.352","-0.207"
"Ip6k2","0.888","-1.389","0.309","-0.126"
"Ylpm1","0.888","1.389","0.173","8.950e-02"
"P3h4","0.888","1.389","0.102","7.265e-02"
"Srgap1","0.888","-1.389","0.593","-0.140"
"Uba3","0.888","-1.389","0.200","-8.633e-02"
"Ermp1","0.889","1.388","1.606","0.136"
"Cacna2d1","0.889","1.388","3.949e-02","3.482e-02"
"Pnpla7","0.889","1.388","1.702e-02","3.040e-02"
"Llgl2","0.889","-1.387","0.701","-0.138"
"Wdr83os","0.889","1.387","0.456","0.119"
"Ldhd","0.890","-1.387","9.704e-02","-6.307e-02"
"Myof","0.890","-1.386","0.687","-0.158"
"Lgals8","0.890","-1.386","0.553","-0.140"
"Itgav","0.890","1.386","0.534","0.134"
"Sox2","0.890","-1.386","4.580e-02","-4.543e-02"
"Zc2hc1a","0.890","-1.385","3.597e-02","-5.145e-02"
"Utp23","0.890","-1.385","7.884e-02","-5.058e-02"
"Aldh4a1","0.890","1.385","2.870e-02","2.889e-02"
"Hoxb4","0.890","-1.385","1.783e-02","-2.551e-02"
"Tmem41a","0.890","-1.385","4.374e-02","-3.950e-02"
"Pir","0.890","-1.384","0.103","-6.968e-02"
"Rhobtb1","0.890","1.384","0.691","0.150"
"Cep83","0.890","-1.384","0.282","-0.119"
"Tmem41b","0.890","1.384","0.173","8.350e-02"
"Kdm7a","0.890","1.384","0.517","0.142"
"Mocos","0.890","-1.384","0.188","-0.108"
"Galnt1","0.891","1.384","0.297","0.108"
"Gpatch4","0.891","-1.383","1.658e-02","-2.372e-02"
"Cog4","0.891","-1.383","0.129","-7.199e-02"
"Ppp6r2","0.891","-1.383","0.270","-0.108"
"Dpysl2","0.891","-1.382","3.338e-02","-3.716e-02"
"Zfp512b","0.891","-1.382","2.576e-02","-2.740e-02"
"Trpc4ap","0.891","1.382","0.294","0.106"
"Cfap298","0.891","-1.382","0.148","-7.576e-02"
"Naip2","0.892","1.382","0.509","0.137"
"Tmem135","0.892","1.382","0.249","0.106"
"BC003965","0.892","1.381","0.123","6.650e-02"
"Aars","0.893","1.381","0.413","0.123"
"Cops9","0.893","1.381","0.460","0.116"
"Tmem258","0.893","-1.380","0.154","-8.723e-02"
"Eid1","0.893","1.380","0.377","0.128"
"Med30","0.893","-1.380","7.893e-02","-4.974e-02"
"S100a1","0.894","1.379","1.427","0.178"
"Ogt","0.894","1.379","0.286","0.109"
"Ywhab","0.895","-1.378","0.727","-0.141"
"Trim36","0.896","1.378","0.114","7.204e-02"
"Spidr","0.897","1.377","2.649e-02","2.981e-02"
"Scnn1g","0.898","1.376","6.638e-02","7.124e-02"
"Gsta3","0.898","-1.376","0.115","-8.043e-02"
"Sctr","0.899","1.375","1.517","0.197"
"Vcpkmt","0.899","-1.375","1.896e-02","-2.712e-02"
"Pfkp","0.899","1.375","0.898","0.158"
"Ugcg","0.899","1.375","0.487","0.140"
"Mfsd2b","0.899","1.375","1.209e-02","3.055e-02"
"Cyb5b","0.899","-1.374","0.315","-0.109"
"Swsap1","0.899","1.374","1.905e-02","2.393e-02"
"Intu","0.899","1.374","4.123e-02","4.317e-02"
"Gcc2","0.899","1.373","0.549","0.144"
"Trim6","0.899","-1.373","0.354","-0.134"
"Cd79a","0.899","1.373","1.270e-02","3.203e-02"
"Gpm6a","0.900","1.373","2.738e-02","3.052e-02"
"Dusp6","0.901","-1.372","0.112","-6.765e-02"
"Bcas2","0.902","1.371","0.178","8.303e-02"
"Dock7","0.902","1.371","0.478","0.142"
"B3gnt3","0.902","-1.371","1.226","-0.162"
"Psat1","0.902","-1.371","1.465e-02","-2.096e-02"
"Pak1ip1","0.903","-1.370","0.128","-7.285e-02"
"Magi3","0.903","-1.370","0.200","-8.591e-02"
"Prmt1","0.903","-1.370","2.696e-02","-3.856e-02"
"Slc12a7","0.903","1.370","0.483","0.117"
"Dyrk1a","0.903","1.369","0.169","6.934e-02"
"Fcgr2b","0.904","1.369","1.458e-02","2.762e-02"
"Mylk","0.904","1.369","0.145","7.781e-02"
"Snx17","0.904","1.368","0.366","0.105"
"Ercc3","0.904","-1.368","0.302","-0.110"
"Extl2","0.904","-1.368","1.785e-02","-2.553e-02"
"Gtf2f1","0.905","-1.367","0.234","-0.102"
"Tigd3","0.906","1.367","1.526e-02","2.637e-02"
"Elmod2","0.906","1.367","0.142","6.895e-02"
"Mogat2","0.906","1.366","0.180","8.648e-02"
"Yme1l1","0.906","1.366","0.358","0.114"
"Rufy2","0.906","-1.366","4.378e-02","-4.351e-02"
"Rnf103","0.906","1.366","0.985","0.154"
"Ttc19","0.906","1.365","4.944e-02","4.093e-02"
"Pnpla2","0.906","-1.365","0.804","-0.137"
"Mea1","0.906","-1.365","0.313","-0.103"
"Krt7","0.906","-1.365","0.798","-0.244"
"Gatad1","0.906","-1.365","0.143","-8.053e-02"
"Ctdnep1","0.906","-1.365","0.335","-0.102"
"Src","0.906","1.364","1.046","0.137"
"Cdk14","0.908","1.363","0.327","0.119"
"Gbf1","0.908","1.363","0.285","9.189e-02"
"Mphosph8","0.908","-1.362","3.770e-02","-4.342e-02"
"Mapk11","0.908","1.362","6.358e-02","6.147e-02"
"Ing4","0.908","1.362","0.724","0.171"
"Arhgap21","0.908","1.362","0.540","0.137"
"Mettl15","0.908","1.362","3.059e-02","3.399e-02"
"Jak2","0.908","1.362","0.718","0.158"
"Skil","0.908","1.362","0.636","0.144"
"Lbh","0.908","-1.362","1.442","-0.190"
"Arl8a","0.908","1.361","0.439","0.123"
"Chmp4c","0.909","1.361","1.011","0.129"
"Pxk","0.909","-1.361","0.597","-0.148"
"Vav3","0.910","1.360","2.019e-02","2.771e-02"
"Fbxo11","0.911","1.359","0.230","0.108"
"Abhd6","0.911","1.359","0.130","7.567e-02"
"Tada2b","0.912","1.358","9.519e-02","5.243e-02"
"Clk1","0.912","1.358","0.589","0.153"
"Mdp1","0.912","1.358","0.474","0.139"
"Ypel2","0.912","1.357","0.242","0.106"
"Gle1","0.912","1.357","4.982e-02","4.319e-02"
"Col20a1","0.912","1.357","6.749e-02","5.456e-02"
"Acyp1","0.912","1.357","4.351e-02","3.811e-02"
"Pla2g1b","0.912","-1.357","1.955","-0.194"
"Mmadhc","0.912","-1.357","0.156","-7.149e-02"
"Des","0.913","-1.357","8.050e-02","-6.999e-02"
"Fam161b","0.913","1.356","1.271e-02","2.149e-02"
"Taf1b","0.913","-1.356","4.632e-02","-4.005e-02"
"Ttc9c","0.913","1.356","0.285","0.114"
"Med14","0.913","-1.356","6.604e-02","-5.630e-02"
"Rab37","0.913","-1.356","8.457e-02","-6.744e-02"
"Mtmr10","0.914","1.355","2.148e-02","3.101e-02"
"Fus","0.914","-1.355","0.445","-0.112"
"Commd1","0.914","-1.354","0.141","-6.602e-02"
"Vps4b","0.914","1.354","0.253","9.967e-02"
"Zfp820","0.914","1.354","6.951e-02","4.842e-02"
"Sytl1","0.915","-1.354","0.888","-0.154"
"Eea1","0.915","1.353","0.144","7.320e-02"
"Atpsckmt","0.915","1.353","4.289e-02","4.121e-02"
"Clip1","0.916","-1.353","1.363","-0.163"
"Zfp523","0.917","1.352","4.017e-02","4.101e-02"
"Mlst8","0.919","1.350","3.555e-02","3.031e-02"
"Ganab","0.919","-1.350","0.387","-0.111"
"Fam160b2","0.919","-1.350","0.296","-0.113"
"Nup188","0.920","1.349","4.854e-02","5.554e-02"
"Sgf29","0.920","1.349","4.280e-02","3.484e-02"
"Nrarp","0.920","-1.349","7.287e-02","-5.543e-02"
"Paip2b","0.920","-1.349","3.140e-02","-4.491e-02"
"Atf3","0.920","1.348","1.015","0.192"
"Txlng","0.920","-1.348","2.850e-02","-3.017e-02"
"Armc9","0.921","1.348","1.178e-02","2.868e-02"
"Limd1","0.921","-1.348","0.215","-8.262e-02"
"Atp10b","0.921","1.347","0.173","8.770e-02"
"Ift172","0.921","1.347","2.725e-02","3.145e-02"
"Atp5f1","0.921","-1.347","0.212","-8.215e-02"
"Stoml1","0.921","1.347","6.568e-02","5.370e-02"
"Zfp607a","0.921","1.347","1.597e-02","2.678e-02"
"Ap2m1","0.921","-1.346","0.405","-0.124"
"Adgrb1","0.922","1.346","1.094","0.167"
"Mecr","0.922","1.346","6.563e-02","5.962e-02"
"Otulin","0.922","1.346","0.216","8.831e-02"
"Wipf1","0.922","1.346","2.550e-02","3.679e-02"
"Hexim1","0.922","-1.346","0.311","-0.109"
"Hikeshi","0.922","-1.345","4.411e-02","-3.558e-02"
"Prelid1","0.922","1.345","0.770","0.137"
"Traf7","0.922","-1.345","0.320","-0.110"
"Tmem35b","0.922","-1.344","3.824e-02","-4.411e-02"
"Ercc5","0.922","1.344","2.551e-02","3.141e-02"
"Rnft1","0.922","-1.344","0.171","-9.513e-02"
"Gpt2","0.922","1.344","0.677","0.131"
"Tgm5","0.923","1.343","1.677e-02","4.059e-02"
"Adora1","0.923","1.343","0.367","0.133"
"Rnf145","0.923","1.343","2.600e-02","3.077e-02"
"Zxdb","0.923","-1.343","6.950e-02","-5.959e-02"
"Myo15b","0.923","1.343","1.981","0.215"
"Chordc1","0.923","-1.343","4.352e-02","-3.799e-02"
"Celf3","0.923","1.343","8.692e-03","2.101e-02"
"Them6","0.923","1.342","0.102","6.453e-02"
"Sema4d","0.923","1.342","4.756e-02","5.277e-02"
"Dnmt1","0.923","-1.342","0.129","-6.847e-02"
"Elovl7","0.923","-1.342","0.451","-0.121"
"Rflnb","0.925","-1.341","0.388","-0.117"
"Msh5","0.925","1.340","9.589e-02","6.306e-02"
"Mdc1","0.925","1.340","3.163e-02","2.863e-02"
"Accs","0.925","1.340","1.147e-02","2.762e-02"
"Smg1","0.925","1.340","0.605","0.136"
"Prlh","0.925","-1.340","7.866e-02","-6.374e-02"
"BC017158","0.925","-1.340","3.909e-02","-4.526e-02"
"Peli1","0.925","1.339","0.380","0.116"
"Klhl24","0.926","1.339","5.407e-02","3.853e-02"
"Trappc12","0.926","-1.339","0.172","-8.828e-02"
"Prkacb","0.926","-1.339","3.759e-02","-4.124e-02"
"Prpf8","0.926","-1.338","0.311","-0.104"
"Pogz","0.926","-1.338","3.442e-02","-3.670e-02"
"Gpr39","0.926","-1.338","0.163","-9.107e-02"
"Cadm1","0.926","1.338","2.297e-02","2.831e-02"
"C3ar1","0.927","1.337","2.412e-02","4.035e-02"
"Adck5","0.927","-1.337","0.112","-7.628e-02"
"Dph5","0.927","1.337","1.679e-02","2.043e-02"
"Heg1","0.927","-1.337","2.130e-02","-3.047e-02"
"Gnai3","0.927","1.336","0.413","0.116"
"Sdhaf2","0.927","-1.336","0.133","-8.246e-02"
"Lgalsl","0.928","1.336","0.241","0.107"
"Wsb2","0.929","1.335","0.298","0.106"
"Kank1","0.929","-1.335","1.335e-02","-1.909e-02"
"Plscr3","0.929","-1.334","0.172","-8.287e-02"
"Serpinb5","0.930","-1.334","9.971e-02","-5.578e-02"
"Asna1","0.930","-1.333","0.192","-7.891e-02"
"Senp3","0.930","1.333","0.291","0.103"
"Ivns1abp","0.930","1.333","1.103","0.159"
"Ccna2","0.930","1.333","1.659e-02","2.128e-02"
"Mif4gd","0.930","1.333","0.189","8.821e-02"
"Snrpn","0.930","1.333","8.912e-03","2.126e-02"
"Plau","0.931","-1.332","1.874e-02","-2.681e-02"
"Mta2","0.931","-1.332","0.407","-0.109"
"Siah2","0.931","1.332","8.056e-02","5.429e-02"
"Ssrp1","0.931","-1.332","5.980e-02","-4.764e-02"
"Dnaaf2","0.931","-1.332","9.774e-03","-1.398e-02"
"Tmem139","0.931","1.332","1.304","0.172"
"Thnsl2","0.931","1.331","9.942e-03","2.367e-02"
"Ccdc142","0.931","1.331","9.930e-03","2.363e-02"
"Kdelr3","0.931","-1.331","1.171e-02","-1.674e-02"
"Atp6v0e","0.931","1.331","0.444","0.114"
"Rnf34","0.932","1.330","0.145","7.461e-02"
"Plod2","0.932","-1.330","1.368e-02","-1.957e-02"
"Echdc1","0.932","1.330","0.112","5.915e-02"
"Preb","0.932","-1.330","1.212","-0.150"
"Kif21a","0.932","-1.329","1.013e-02","-1.448e-02"
"Gsk3b","0.932","1.329","0.388","0.118"
"Zbtb11","0.932","1.329","0.146","7.066e-02"
"Il22ra1","0.933","1.328","0.132","7.375e-02"
"Mcph1","0.933","-1.328","8.625e-03","-1.234e-02"
"Ociad1","0.934","-1.328","0.247","-8.993e-02"
"Bloc1s5","0.935","1.327","2.842e-02","3.312e-02"
"Pbxip1","0.935","1.327","0.230","9.273e-02"
"Mysm1","0.935","1.327","0.139","7.503e-02"
"Plxna3","0.935","-1.326","1.166e-02","-1.667e-02"
"Lcp2","0.936","-1.326","1.037e-02","-1.484e-02"
"Wdr72","0.936","1.325","8.885e-02","5.054e-02"
"Smn1","0.937","1.325","1.697e-02","2.180e-02"
"Gabrr2","0.937","1.324","9.985e-03","2.355e-02"
"Sh3bp5","0.937","1.324","9.985e-03","2.355e-02"
"Hivep3","0.937","1.324","0.173","8.036e-02"
"Ssbp4","0.937","-1.324","0.184","-8.672e-02"
"Gadd45b","0.937","-1.324","0.334","-0.109"
"Celf1","0.937","1.324","0.154","7.277e-02"
"Arhgef17","0.937","-1.324","8.511e-03","-1.217e-02"
"Mgst1","0.937","1.323","4.402e-02","3.756e-02"
"Rbm19","0.937","-1.323","3.136e-02","-4.485e-02"
"Klhl21","0.937","-1.323","0.290","-0.105"
"Igsf9","0.937","-1.323","1.423","-0.148"
"Exoc6","0.938","1.322","1.626e-02","2.721e-02"
"Zc3h3","0.938","1.322","0.142","8.063e-02"
"Lysmd2","0.938","-1.322","1.110e-02","-1.588e-02"
"Cep104","0.938","-1.322","6.926e-02","-5.374e-02"
"Lap3","0.938","-1.322","2.270e-02","-2.302e-02"
"Cwf19l2","0.938","1.322","0.137","8.044e-02"
"Pigw","0.938","-1.321","2.520e-02","-3.605e-02"
"Pcnp","0.938","-1.321","0.218","-9.180e-02"
"Adss","0.938","1.321","0.229","8.339e-02"
"Lama3","0.938","1.321","0.463","0.146"
"Noc3l","0.938","1.321","1.266e-02","1.992e-02"
"Npw","0.939","-1.320","8.760e-03","-1.253e-02"
"Klf3","0.939","1.320","1.559","0.169"
"Myom3","0.939","1.320","2.853e-02","3.685e-02"
"Prpf4","0.939","1.320","2.529e-02","2.540e-02"
"Ficd","0.939","1.319","2.642e-02","3.153e-02"
"Vars2","0.939","1.319","0.467","0.129"
"Pkhd1l1","0.939","-1.319","8.478e-03","-1.213e-02"
"Hspb11","0.939","-1.319","6.663e-02","-5.539e-02"
"Napepld","0.939","1.319","2.678e-02","3.366e-02"
"Adhfe1","0.939","-1.319","1.768e-02","-2.528e-02"
"Rxylt1","0.939","-1.318","9.887e-02","-5.745e-02"
"Ptpmt1","0.939","-1.318","0.157","-7.022e-02"
"Ddx3x","0.939","-1.318","0.993","-0.152"
"Lztfl1","0.939","1.318","2.460e-02","2.817e-02"
"Vim","0.939","1.318","0.115","6.317e-02"
"Il6st","0.940","1.317","0.295","0.115"
"Lonp1","0.940","-1.317","5.950e-02","-4.181e-02"
"Aasdhppt","0.940","1.317","2.439e-02","2.733e-02"
"Mtdh","0.940","1.317","0.400","0.106"
"Mical2","0.941","-1.316","1.148","-0.142"
"Tmem241","0.942","-1.315","6.110e-02","-6.040e-02"
"Spn","0.942","1.315","1.897e-02","2.847e-02"
"Zdhhc1","0.942","1.315","2.212e-02","2.851e-02"
"Chd9","0.942","1.315","9.014e-02","5.414e-02"
"Dym","0.942","1.314","0.146","7.330e-02"
"Lrp1","0.942","-1.314","0.859","-0.156"
"Akap10","0.942","1.314","0.303","0.108"
"Hcfc2","0.942","1.314","0.164","9.224e-02"
"Pbx2","0.944","1.313","0.176","7.332e-02"
"Agap2","0.944","1.313","1.803e-02","1.971e-02"
"Ptcd2","0.944","-1.312","3.231e-02","-3.374e-02"
"Lyl1","0.944","-1.312","3.488e-02","-4.988e-02"
"Cenpm","0.944","1.312","1.331e-02","2.128e-02"
"Pacs1","0.945","-1.311","1.019e-02","-1.457e-02"
