"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"Ndufb5",-0.238105312716314,0.327625372663765,-2.72923865255867,0.00750920392463508,0.596676762846206,-5.28790657943826
"Hunk",0.188592684836292,0.142944097897556,2.72902912737856,0.00751363781326877,0.596676762846206,-5.28844378029581
"Them6",-0.161277980429469,0.16869465291907,-2.72657797521534,0.00756568541670438,0.597652365265341,-5.29472564403901
"Fry",0.192670410685546,0.202391762881096,2.72550185837108,0.00758863908884057,0.597652365265341,-5.29748200387618
"Gpc1",-0.257125860566796,0.383600770715554,-2.72178172028497,0.00766847904616529,0.601454905929483,-5.30700352792871
"Mmut",0.130944847964823,0.0879691566765115,2.71989986741836,0.00770915694471285,0.602167304136402,-5.31181577881523
"Tubgcp6",0.204283141808057,0.285838718381406,2.71672857967525,0.0077781514519974,0.605076687851504,-5.31991886910881
"Lmf1",-0.13004043149936,0.12270100692894,-2.71369946298532,0.00784457682280868,0.606001548076327,-5.32765108531327
"Piga",0.184941716402352,0.174759897131157,2.71328831467252,0.00785363252924355,0.606001548076327,-5.32870002203295
"Pcolce",-0.32347600292323,0.556655814825654,-2.70930657567109,0.00794182499276565,0.607283434561371,-5.33885129167286
"Slc9a1",0.33243081610242,0.815226110173032,2.70856569800312,0.00795833387249661,0.607283434561371,-5.34073870837022
"Slf2",0.27058179248638,0.450156745948007,2.70701619352187,0.00799296217130014,0.607283434561371,-5.34468469619586
"Nadsyn1",0.225830604222578,0.335572002785833,2.70664803897836,0.00800120979309112,0.607283434561371,-5.34562195687199
"Rab11fip2",0.194866560060268,0.184269618309072,2.70405933301628,0.00805942232782599,0.607283434561371,-5.35220926921901
"Phf20l1",0.327009416034947,0.757500417125172,2.70351020640429,0.00807181997747321,0.607283434561371,-5.35360589691595
"Sox9",0.353711127686951,0.497592269403579,2.70256109979589,0.00809328885978217,0.607283434561371,-5.35601924132897
"Usp18",-0.121689395316138,0.0854652523999767,-2.69879045692184,0.00817909467699844,0.609230154024817,-5.36559983236114
"Gnb1",-0.369542005054674,1.19296644062156,-2.69835716300754,0.00818900759720922,0.609230154024817,-5.36670002206347
"Smc1a",0.259656414777041,0.524680582282794,2.69597353922545,0.00824373569912324,0.609230154024817,-5.37274962562591
"Camsap3",-0.297841202464824,0.610187373939691,-2.69582770597137,0.00824709479712486,0.609230154024817,-5.37311959848699
"Pi4kb",0.123069755707424,0.0784290946081371,2.68794866033567,0.00843043802488152,0.615979816690105,-5.39308270236168
"Soat1",0.148274811123765,0.146016548424363,2.68585317578611,0.00847981839595108,0.615979816690105,-5.39838352057834
"Tnfsf9",-0.147832044619688,0.111712522916466,-2.68545758484381,0.00848916995758243,0.615979816690105,-5.39938382155965
"Perp",-0.347167526848651,0.817250368227841,-2.6851609522851,0.00849618833553446,0.615979816690105,-5.4001338103583
"Tns2",0.198583585986367,0.217451624623418,2.68475170741629,0.00850587978597476,0.615979816690105,-5.40116840408898
"Zscan26",0.309734209790453,0.55593604991451,2.68363473804981,0.00853238216098367,0.615979816690105,-5.40399147059622
"Tfip11",-0.19756391372929,0.270538195644469,-2.67584788458922,0.00871923322328867,0.627093833972297,-5.42364398989464
"Ptprn",-0.212364795137774,0.1727926560849,-2.67314488851916,0.00878495641937971,0.629445430063752,-5.43045427570933
"Tmem173",0.145573089311229,0.125586132956037,2.67060726272906,0.00884706724091748,0.631521552601671,-5.43684248199217
"Nlrx1",-0.0488857014081559,0.0248106998483362,-2.66883891195158,0.00889058447134248,0.632259885967598,-5.44129101261523
"Gng10",-0.140010624621424,0.15826801851948,-2.66743782212215,0.00892520151121896,0.632362139785585,-5.44481383529293
"Gnb2",-0.216567720380995,0.331405410412694,-2.66433484973871,0.00900230274525325,0.63420448335087,-5.45261007152337
"Glyr1",0.3082210037771,0.879174172628779,2.66371581927776,0.00901775617755841,0.63420448335087,-5.45416444829539
"Akp3",0.185284601897243,0.213031521984656,2.65786512429907,0.00916500444691551,0.641601837674663,-5.46883999581851
"Phf6",0.14994830823499,0.154953150068206,2.65686991829835,0.00919026715384769,0.641601837674663,-5.47133352875237
"Cct7",-0.224365623276672,0.378178975552166,-2.65456778266455,0.00924894742058406,0.643341930251502,-5.47709852795455
"Chchd10",-0.240337806679908,0.352067051418815,-2.65289656862227,0.00929175821965301,0.643969526939516,-5.4812808596493
"Fer1l6",0.203369656259513,0.191913674973012,2.64867381359414,0.00940073165092839,0.647628286721577,-5.49183841904877
"Dusp7",-0.21252453552964,0.244846505391766,-2.64774566525025,0.00942483826710254,0.647628286721577,-5.49415698054723
"Dnaja2",-0.339682075081148,0.862516269004104,-2.6469138431531,0.00944649056658788,0.647628286721577,-5.49623431473963
"Dennd1c",0.17200507702691,0.136388454187388,2.64454989891871,0.00950827003685159,0.64893550655059,-5.50213476922593
"Ctr9",0.236402233304212,0.378791551047367,2.64358256888619,0.00953365558708039,0.64893550655059,-5.50454792521986
"Lgals12",0.309831072084668,0.432648728310417,2.63899892867728,0.00965477969504843,0.654841445579815,-5.51597210483027
"Tnfrsf23",-0.258563556405195,0.334110206998436,-2.63701464152339,0.009707645680262,0.656092266028771,-5.52091236200501
"Vcl",-0.377623205215774,1.22782942407282,-2.63182800891705,0.00984706879314839,0.663163548157651,-5.53381020428024
"Ank3",0.281326915190621,0.413674595610365,2.62590706975769,0.0100084430597651,0.669379227551471,-5.54850708240144
"Serhl",0.168724274531648,0.139247636127776,2.62497680205988,0.0100340135894936,0.669379227551471,-5.55081356271629
"Naa60",0.186337630403853,0.264759654048506,2.62458766651058,0.0100447273770775,0.669379227551471,-5.55177816378376
"Sys1",-0.252841072160127,0.439964975869,-2.61515341917385,0.010307658652389,0.681653440804533,-5.57512595917775
"Morc2a",0.273308301241446,0.580547938369046,2.61445359746999,0.0103274081628239,0.681653440804533,-5.5768549544592
"Fabp3",-0.09952933910679,0.0481270825872197,-2.61414206135103,0.0103362109445674,0.681653440804533,-5.57762451293314
"Ppp5c",0.254913912146457,0.467116123360482,2.6071695066314,0.0105350096836151,0.685015651267779,-5.59482724779635
"S100a11",-0.338104362033,2.21083159435162,-2.60637388993532,0.0105579120772221,0.685015651267779,-5.59678765274042
"Abca3",0.20499431857098,0.340529472150151,2.60289787345065,0.010658499819812,0.685015651267779,-5.60534646073604
"Hnrnpab",-0.324032440030801,1.02261117451665,-2.6012150465692,0.0107075069651963,0.685015651267779,-5.60948641518535
"Srek1",0.320983523982157,0.760098730127967,2.60094389768882,0.010715422338024,0.685015651267779,-5.61015325519692
"Pmvk",-0.231957664485851,0.333463604220609,-2.59997912570311,0.0107436287863494,0.685015651267779,-5.61252543979994
"Entpd2",-0.152171137119177,0.146473098679635,-2.59992970058487,0.0107450756010346,0.685015651267779,-5.61264694576877
"Alox5ap",-0.109545894086384,0.0589987426907195,-2.59833693988813,0.0107917945061725,0.685015651267779,-5.61656148563418
"Yif1a",-0.172770091248283,0.208773769553481,-2.59808343672989,0.0107992471544026,0.685015651267779,-5.61718432912433
"Itpkc",-0.234004033492889,0.293304185294429,-2.59803982749392,0.0108005296747426,0.685015651267779,-5.61729146930168
"Wdr45b",0.239466004149673,0.31754382696249,2.59640597176272,0.0108486794981645,0.685015651267779,-5.6213044326885
"Rnh1",-0.320168021932363,0.951791806234138,-2.59626190986839,0.0108529342882663,0.685015651267779,-5.62165816183166
"Sept1",0.160400198440288,0.0972572031649639,2.59588525655815,0.0108640656551144,0.685015651267779,-5.62258291428213
"Kdm3b",0.320863821512206,1.03736513937653,2.59499625558018,0.0108903794708084,0.685015651267779,-5.62476510905879
"Dynap",-0.0392965602815409,0.017119293587998,-2.59328648282019,0.0109411492585841,0.685085780796174,-5.62896018465376
"Ptgs2",-0.382419633843404,0.282830881472082,-2.59253988826908,0.010963385442197,0.685085780796174,-5.63079126177149
"Oit1",0.348789410663767,0.782524592684592,2.58916696456582,0.0110643517674393,0.686028075329023,-5.6390578615807
"Hdgf",-0.337231003859463,1.07998654919577,-2.58777751755952,0.0111061872832517,0.686028075329023,-5.64246048247015
"Jpt1",-0.380595482418137,1.4355487972852,-2.58699278561682,0.0111298781267342,0.686028075329023,-5.6443815097024
"Hmbox1",0.206685184149667,0.331756555891553,2.58412947146826,0.0112167077441829,0.686028075329023,-5.65138659706402
"Ap1ar",-0.259031446423098,0.515317608114388,-2.58374347305985,0.0112284596878154,0.686028075329023,-5.65233042211684
"Cd9",-0.416297189409283,2.19253641705575,-2.58089571750193,0.0113155048177971,0.686028075329023,-5.65928981034029
"Nfatc4",-0.0402507231370948,0.017534968495368,-2.58024657709884,0.0113354315087727,0.686028075329023,-5.66087525041309
"Snf8",-0.27797838299086,0.67300765611721,-2.57836302174614,0.0113934302292518,0.686028075329023,-5.66547361258806
"Kat6a",0.217869400760302,0.356225689412486,2.57779882149071,0.011410855141441,0.686028075329023,-5.66685043462457
"Fam81a",-0.055459972575185,0.0241607801317638,-2.57715613575526,0.0114307332739244,0.686028075329023,-5.66841846428048
"Trim13",0.171537537174101,0.195492209379741,2.57715561757364,0.0114307493137519,0.686028075329023,-5.66841972840602
"Pigr",0.489566259328457,0.941146075908316,2.5762240013604,0.0114596194382468,0.686028075329023,-5.67069208531353
"Ston2",0.16941199828246,0.215544559987499,2.57563443253745,0.0114779236837707,0.686028075329023,-5.67212976408752
"Myef2",0.30656867538828,0.697264725971575,2.57549056019792,0.0114823944608824,0.686028075329023,-5.67248055680305
"Rbl1",0.198021626129235,0.219400184823632,2.57355358813594,0.011542738050081,0.687478264051544,-5.67720165570848
"Flvcr1",-0.126096111715765,0.11790746183539,-2.57205353519793,0.0115896661684469,0.688012998710032,-5.6808556897552
"Alkbh7",0.15054888240344,0.155863836214593,2.57096224132963,0.0116239144543066,0.688012998710032,-5.68351284097049
"Samd12",0.274449622624859,0.38327553486424,2.56842876167848,0.0117037748212919,0.69059518365016,-5.68967771158534
"Mtf1",-0.171399548199246,0.173913810008932,-2.56449097834938,0.0118288827090292,0.694093431283409,-5.69924919590877
"Gramd4",0.247687889580021,0.42470109943366,2.56321086267718,0.0118698119974776,0.694093431283409,-5.7023579750613
"Mtx2",0.247251554992367,0.415147190252855,2.56313269558347,0.0118723153679832,0.694093431283409,-5.70254776091759
"Mapk11",0.223542241261341,0.288086154140826,2.56174896618187,0.0119167092684859,0.694558293419184,-5.70590654851817
"Purb",-0.357215505004233,1.38195516248784,-2.5555487089426,0.0121174709360134,0.700781963454951,-5.7209371901233
"Taf5l",-0.165025116687054,0.170997114610857,-2.55374662109862,0.0121763897816948,0.700781963454951,-5.72529981671946
"Eif4g1",-0.219537204092422,0.407649089693828,-2.55246537567533,0.0122184364118897,0.700781963454951,-5.72839990849603
"Myo5b",0.313352548703666,0.85723369905222,2.55169778871593,0.0122436888227362,0.700781963454951,-5.73025650263473
"Gga3",0.154479027966498,0.169352271954527,2.5503987109757,0.012286533410767,0.700781963454951,-5.7333975195899
"Appl2",0.336965613574821,0.665329850947407,2.54938458118921,0.0123200738553369,0.700781963454951,-5.73584859085083
"Lipg",-0.0363004865113165,0.0158140733316626,-2.54908980822335,0.012329838351572,0.700781963454951,-5.73656087333322
"Rtn4ip1",0.196936326245816,0.240883999305998,2.54762455627948,0.0123784788727965,0.700781963454951,-5.74010040152846
"Vdac2",-0.248793043282513,0.468320302933535,-2.54749646863421,0.0123827390610731,0.700781963454951,-5.74040973091581
"Naa80",-0.245781525729483,0.391546681063359,-2.54724276393188,0.012391181157685,0.700781963454951,-5.74102238298296
"Vasp",-0.331197226051956,1.75833058115633,-2.5441361362178,0.0124949755205316,0.704561356348555,-5.74851999845395
"Fkbp9",-0.29324927222215,0.66620392749548,-2.53991424190294,0.0126372842671596,0.710483778312078,-5.75869635323353
"Pcdhgb5",0.124228164559694,0.104996427393154,2.53693634133301,0.0127385355203158,0.714069848475583,-5.76586528906915
"Atp9b",0.278374184837649,0.650291999458854,2.53394969698695,0.0128408155169584,0.717692383981557,-5.77304785466476
"Cand1",-0.22018637648601,0.286021150943399,-2.52465627830325,0.0131638112855723,0.733593799098602,-5.79534997849462
"Abraxas1",0.162703159385766,0.117955494063848,2.52110176009217,0.0132892652529175,0.736427295588966,-5.80386097502622
"Ehbp1",0.194989376773356,0.19947442385633,2.51912120618646,0.0133596318605147,0.736427295588966,-5.80859866911095
"Rpp25",-0.132587156249053,0.104941099294022,-2.51860835927531,0.0133779070756866,0.736427295588966,-5.80982491907772
"Oser1",-0.245812039317897,0.503047215244182,-2.51837757323585,0.0133861384134375,0.736427295588966,-5.81037667167089
"Efhd2",-0.321418007955455,0.97158560952349,-2.51745514195211,0.0134190837328023,0.736427295588966,-5.81258153341109
"Scd2",0.286333072429306,0.440057526250803,2.51668927718741,0.0134464924111947,0.736427295588966,-5.81441161844199
"Tmem164",-0.256046268537054,0.517135485888118,-2.51133673556775,0.0136394545900796,0.740123408121404,-5.82718818917884
"Brms1l",0.244946551491376,0.370293368882044,2.51082741740787,0.0136579445602221,0.740123408121404,-5.82840268874423
"Prkci",-0.251442451927,0.54458696074473,-2.50869659280742,0.0137355446340227,0.740123408121404,-5.83348141468053
"Lmf2",-0.157531480884573,0.199017339652673,-2.50847896155745,0.0137434925037805,0.740123408121404,-5.8339999153508
"Qtrt2",0.224963365134207,0.336911079186733,2.50834170429728,0.0137485072439751,0.740123408121404,-5.83432690675052
"Akap1",0.103744811934554,0.101701258552918,2.50794739579886,0.0137629225639786,0.740123408121404,-5.83526619005852
"Slc35a1",0.207763439419995,0.308172266964756,2.50732202397268,0.0137858129955978,0.740123408121404,-5.83675562316299
"Rnf216",0.194627214517977,0.320081328801779,2.50464822391135,0.0138840672271634,0.741121875317282,-5.84312005781758
"Sestd1",0.323292460026355,0.665775703880406,2.5045432810334,0.0138879363352463,0.741121875317282,-5.84336973086064
"Ncor1",0.265939927869859,0.589682784890213,2.50364571828543,0.0139210678085727,0.741121875317282,-5.84550477521224
"Sod2",-0.166966636183625,0.20822001697035,-2.50080619463403,0.0140263493177038,0.742664940831296,-5.85225474520875
"Vnn1",-0.322753244307677,0.433229195366455,-2.5007622121272,0.0140279856602795,0.742664940831296,-5.85235924506528
"Bst2",-0.225770597785711,0.224687099025545,-2.49267463270939,0.0143318023124756,0.754715943972664,-5.87154730782219
"Gmppa",0.17328902364804,0.254142215459227,2.49219867688658,0.0143498642086635,0.754715943972664,-5.87267482124699
"Sod1",-0.245879319916502,0.558651912805965,-2.49155271025975,0.0143744103920498,0.754715943972664,-5.87420477712331
"Rabac1",-0.27422328406583,0.632746058971863,-2.49042293054231,0.0144174314463844,0.754895126199563,-5.87687979094595
"Gpx1",-0.396203218573862,1.54937625449184,-2.48932623001131,0.0144593030938621,0.755013308673747,-5.87947545804773
"Egln1",-0.234063552229659,0.396771098769989,-2.48635628186997,0.0145732417738108,0.758202344827475,-5.88649965434611
"Fam171a1",0.18382252775776,0.213385327805693,2.48564803641309,0.0146005311845513,0.758202344827475,-5.88817362584268
"Trir",-0.319273244325407,1.24565710350271,-2.48426913935706,0.0146537927011199,0.758202344827475,-5.89143150602636
"Cyp2s1",0.303846657698628,0.65700782018805,2.48248507220134,0.0147229623532743,0.758202344827475,-5.8956443009365
"Snx29",0.250298825056746,0.412755243849411,2.48100445845759,0.0147805885435199,0.758202344827475,-5.89913850848671
"Zfp317",0.194449784648304,0.226132927567733,2.47891527867602,0.0148622436362572,0.758202344827475,-5.90406578264656
"Lama3",-0.430971703916489,0.958550715427796,-2.4786453072393,0.0148728247916481,0.758202344827475,-5.90470223543925
"Lrrfip1",-0.323339916426568,1.37468710254216,-2.47828541241838,0.0148869408472538,0.758202344827475,-5.90555058574662
"Ralgds",-0.305600424535771,0.819983418915231,-2.47790011349836,0.0149020666015171,0.758202344827475,-5.9064586983965
"Tle4",-0.062111630587271,0.0374020266962375,-2.47748965824226,0.0149181950422532,0.758202344827475,-5.90742596487679
"Nagpa",0.136234295899857,0.156020923187489,2.47557130042157,0.0149937822252883,0.760017275084492,-5.91194483161151
"Rsf1",0.207275290978168,0.295680344642612,2.47211833930687,0.0151306993009897,0.763167729950706,-5.92007079975451
"Cym",0.202474274117992,0.114267659650748,2.47198472368046,0.0151360198290239,0.763167729950706,-5.92038504034417
"Sub1",-0.142973521015202,0.150292024288669,-2.4674457263748,0.0153177574638359,0.766663466603115,-5.93105104679751
"Dcaf15",0.266914106018932,0.66077122200406,2.46623793337172,0.0153664438192227,0.766663466603115,-5.93388627026121
"Maml1",-0.187364333981308,0.234330811641511,-2.46508989200764,0.0154128497102217,0.766663466603115,-5.93658009185014
"Ntpcr",0.135730298734977,0.1228819226735,2.46490351675549,0.015420395134765,0.766663466603115,-5.93701730735457
"Taf7",-0.126412632144475,0.112584489862134,-2.4641133981593,0.0154524198479174,0.766663466603115,-5.93887051241785
"Kif1b",0.248819020852048,0.571508117882782,2.45917653029362,0.0156538675641863,0.766663466603115,-5.95043791614265
