"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"894",3.96905000810944e-06,0.519896667859944,0.574,0.336,0.0756461241045578,"5","Irf1"
"895",1.59803179209677e-17,0.519576243044851,0.703,0.31,3.04568879255723e-13,"5","Rnps1"
"896",2.24114972104798e-25,0.519257495070287,0.297,0.036,4.27140725334535e-21,"5","Mapk15"
"897",2.73383480801807e-15,0.518778947826724,0.743,0.337,5.21041576060163e-11,"5","Mllt6"
"898",1.10481944926989e-31,0.518541995561453,0.485,0.082,2.10567538836348e-27,"5","Paox"
"899",3.83906602174997e-21,0.518177419777531,0.743,0.283,7.31687593085327e-17,"5","Fbxl5"
"900",4.61914062000321e-21,0.518069551988862,0.653,0.231,8.80362010766412e-17,"5","Rce1"
"901",3.4328883376451e-16,0.51794700750002,0.386,0.102,6.54274188271779e-12,"5","Osmr"
"902",2.62572223913912e-17,0.517518538366819,0.693,0.289,5.00436401557524e-13,"5","Glo1"
"903",6.90594900909055e-30,0.516842231756581,0.287,0.024,1.31620482164257e-25,"5","Angptl4"
"904",7.63980221335117e-16,0.516811529604976,0.723,0.352,1.4560699038426e-11,"5","Scyl2"
"905",3.06541940500174e-22,0.51679109730347,0.693,0.248,5.84238284399281e-18,"5","Llgl1"
"906",8.53414289194143e-12,0.516631843848179,0.822,0.499,1.62652229377512e-07,"5","Cep170b"
"907",2.66342373966001e-12,0.516195819109451,0.703,0.392,5.07621930541802e-08,"5","Ube2d2a"
"908",2.53069448605959e-17,0.516106660499667,0.644,0.244,4.82325062098097e-13,"5","Fnbp4"
"909",6.65523555219528e-12,0.516027664551888,0.673,0.339,1.2684213438929e-07,"5","Errfi1"
"910",4.6394156774563e-22,0.515996263531245,0.574,0.173,8.84226233966395e-18,"5","Tbl1x"
"911",6.73325206279581e-17,0.515807262076016,0.584,0.223,1.28329051064825e-12,"5","Rarg"
"912",3.11309672840221e-16,0.515648228443426,0.792,0.416,5.93325105466178e-12,"5","Rap1b"
"913",6.19006012480332e-09,0.515635112047387,0.713,0.459,0.000117976355918626,"5","Dnaja2"
"914",1.35695168047371e-14,0.515564988024666,0.752,0.397,2.58621420781485e-10,"5","Ccni"
"915",1.83041703836656e-11,0.515306901260324,0.802,0.502,3.48859183342282e-07,"5","Gabarapl2"
"916",7.99435949341167e-10,0.514973356714498,0.614,0.351,1.52364497584933e-05,"5","Atp6v1b2"
"917",1.7536883390292e-39,0.51484949447007,0.505,0.068,3.34235460535576e-35,"5","Tnfrsf10b"
"918",1.99077166882916e-18,0.514026122901029,0.683,0.257,3.7942117236215e-14,"5","Homer2"
"919",7.34892685281182e-13,0.513957444885161,0.772,0.443,1.4006319688774e-08,"5","Psme3"
"920",3.73001192632666e-16,0.513851214770617,0.762,0.346,7.10902973038598e-12,"5","Uck2"
"921",2.77721634892385e-33,0.513514212305669,0.584,0.117,5.29309663941396e-29,"5","Mfsd10"
"922",1.46364000102296e-19,0.512741830890988,0.653,0.234,2.78955147794966e-15,"5","Igfbp4"
"923",1.05360908044616e-11,0.512240838813233,0.802,0.471,2.00807354642234e-07,"5","Msi2"
"924",7.68845422879602e-24,0.512048900427346,0.574,0.16,1.46534249146623e-19,"5","Ube2s"
"925",2.19868203264196e-16,0.512046518829295,0.743,0.362,4.19046808601232e-12,"5","Nab1"
"926",1.93336887714106e-26,0.510744737478234,0.604,0.149,3.68480774294315e-22,"5","Plcg2"
"927",1.4873567351589e-08,0.51061502094436,0.851,0.592,0.000283475320153935,"5","Jpt1"
"928",1.36423800416858e-15,0.510471310760547,0.812,0.438,2.6001012121449e-11,"5","Metap2"
"929",3.107092143229e-14,0.510458489564199,0.703,0.338,5.92180691578015e-10,"5","Cnbp"
"930",7.20143516238671e-14,0.510134668542657,0.782,0.438,1.37252152759928e-09,"5","Slmap"
"931",8.29800666055694e-13,0.509677976036774,0.762,0.442,1.58151708943555e-08,"5","Itsn2"
"932",6.29659813468928e-16,0.5095761976055,0.376,0.1,1.20006863849043e-11,"5","Arf2"
"933",5.51740888301055e-11,0.509479571176031,0.584,0.27,1.05156295901298e-06,"5","Marcksl1"
"934",5.13376684793877e-14,0.509330627597836,0.822,0.449,9.78444623548649e-10,"5","Cpsf6"
"935",2.03706757869885e-05,0.509118475430336,0.693,0.418,0.388244709824214,"5","Plet1"
"936",4.43980478189163e-19,0.508817871204377,0.634,0.242,8.46182393380725e-15,"5","Psmd8"
"937",3.77722830010273e-13,0.508726102304369,0.723,0.38,7.1990194171658e-09,"5","Srp9"
"938",1.97538398703844e-31,0.508613982050785,0.554,0.109,3.76488434089657e-27,"5","Sh3bp4"
"939",1.41402048553498e-13,0.508197982949786,0.762,0.384,2.69498164338111e-09,"5","Srsf10"
"940",3.09940644334331e-13,0.508185047937595,0.505,0.199,5.90715874036801e-09,"5","Mllt11"
"941",2.0989540989281e-38,0.508147969030731,0.535,0.076,4.00039661714706e-34,"5","Etv4"
"942",3.36136165198416e-10,0.507857270034826,0.644,0.373,6.40641917251661e-06,"5","Slc30a4"
"943",3.32570801084264e-12,0.50747741679454,0.97,0.696,6.33846689786498e-08,"5","Patj"
"944",1.96500869246655e-11,0.507334664267218,0.822,0.543,3.74511006697199e-07,"5","Uba1"
"945",7.96873539022109e-22,0.507264480547531,0.515,0.137,1.51876127802224e-17,"5","Homer3"
"946",1.75812076136939e-11,0.507062101861306,0.733,0.428,3.35080235909392e-07,"5","Pnrc1"
"947",2.44703777037349e-18,0.506886736004956,0.762,0.324,4.66380928655484e-14,"5","Uhrf2"
"948",5.65449550200325e-16,0.50633369337459,0.663,0.293,1.0776902977268e-11,"5","Fkbp1a"
"949",1.05830216942376e-22,0.506215477943818,0.475,0.111,2.01701810470475e-18,"5","Dcun1d4"
"950",5.57849728625288e-17,0.505868030215276,0.564,0.22,1.06320579778694e-12,"5","Elp5"
"951",1.21482627088374e-25,0.505703941082994,0.564,0.137,2.31533738967732e-21,"5","Fmnl2"
"952",6.1209063550877e-13,0.505656723191862,0.703,0.368,1.16658354221616e-08,"5","Dync1i2"
"953",4.12562118774557e-16,0.505534176872644,0.911,0.524,7.86302142172429e-12,"5","Shtn1"
"954",2.2458355568122e-10,0.505516608931107,0.792,0.482,4.28033798772836e-06,"5","Slc3a2"
"955",2.60449860777353e-21,0.505106996225699,0.535,0.147,4.96391389655558e-17,"5","Slc37a3"
"956",1.48497344434451e-09,0.505071107863537,0.931,0.607,2.83021088757621e-05,"5","Tjp3"
"957",1.8472330680778e-17,0.504602115112856,0.574,0.218,3.52064150444948e-13,"5","Tspan7"
"958",5.22491259263021e-20,0.504462317388616,0.703,0.26,9.95816091029393e-16,"5","Tmem165"
"959",3.84874469285771e-11,0.50427602910614,0.663,0.333,7.33532251011751e-07,"5","Hnf4a"
"960",1.12262886160478e-19,0.503639207602928,0.594,0.201,2.13961834733254e-15,"5","Vac14"
"961",4.54391500471299e-14,0.502985067039022,0.624,0.27,8.66024760748248e-10,"5","Synj2"
"962",3.79101816004633e-17,0.50270521785015,0.802,0.396,7.2253015112323e-13,"5","Brd2"
"963",4.27423475940678e-13,0.502471980532017,0.673,0.338,8.14626402795337e-09,"5","Grb7"
"964",2.45702627441379e-11,0.502407421092685,0.842,0.56,4.68284637640525e-07,"5","Ski"
"965",2.018093658777e-14,0.502204768492188,0.802,0.458,3.84628470426308e-10,"5","Nptn"
"966",3.81188829553113e-21,0.502091416574796,0.564,0.161,7.26507790245279e-17,"5","Ppie"
"967",8.72958079672069e-11,0.502050816169496,0.663,0.358,1.663770804047e-06,"5","Ppia"
"968",7.45453014008472e-13,0.501892005961844,0.713,0.358,1.42075889939875e-08,"5","Dhx15"
"969",5.41702939525684e-26,0.501785930837295,0.485,0.1,1.032431632442e-21,"5","Kitl"
"970",6.02498571964995e-14,0.501655906107468,0.772,0.378,1.14830202830808e-09,"5","Cgnl1"
"971",1.84472781104496e-19,0.500562200366564,0.356,0.074,3.5158667350706e-15,"5","Mical1"
"972",8.95305760178953e-17,0.500143886027522,0.723,0.32,1.70636324832507e-12,"5","Washc2"
"973",6.1351449299738e-15,0.498636764278009,0.614,0.268,1.16929727220371e-10,"5","Smad3"
"974",7.560149272843e-14,0.498429775502213,0.812,0.448,1.44088884991115e-09,"5","Nufip2"
"975",5.20137419656716e-15,0.498376248614169,0.752,0.371,9.91329908123736e-11,"5","Capns1"
"976",2.97352111720823e-52,0.498280623042638,0.386,0.019,5.66723389728716e-48,"5","Zdhhc15"
"977",6.98736730695678e-19,0.497779491197122,0.465,0.124,1.33172233503289e-14,"5","Rrm1"
"978",9.52059272309952e-19,0.497385123832919,0.673,0.274,1.81452976709554e-14,"5","Smarce1"
"979",4.07787332262989e-08,0.496824338362507,0.96,0.632,0.00077720187656003,"5","Fth1"
"980",6.17360678425119e-08,0.496416298992611,0.812,0.563,0.00117662771701043,"5","Ifngr1"
"981",6.48786369381859e-15,0.49621964166132,0.653,0.293,1.23652194140489e-10,"5","Nt5c"
"982",3.45671256890541e-08,0.496204851402126,0.515,0.262,0.000658814848507683,"5","Xdh"
"983",1.51764797033345e-12,0.496132862179651,0.802,0.476,2.89248526665852e-08,"5","Tpt1"
"984",1.90864506986852e-10,0.495638797068661,0.822,0.513,3.63768663866241e-06,"5","Dad1"
"985",8.58929397539861e-13,0.495341300133829,0.634,0.294,1.63703353877122e-08,"5","Tmem160"
"986",5.81983807407795e-08,0.495308231927579,0.871,0.599,0.00110920293853852,"5","C77080"
"987",9.50400336197839e-36,0.494683232784705,0.337,0.028,1.81136800075946e-31,"5","F2r"
"988",4.03373117556201e-16,0.494577735792469,0.515,0.176,7.68788824750364e-12,"5","Wdr45"
"989",2.4056720045745e-18,0.494440512000099,0.663,0.267,4.58497027351854e-14,"5","Arl2bp"
"990",1.4243081162987e-11,0.494210438025223,0.782,0.473,2.71458883885369e-07,"5","Arhgef2"
"991",3.441682878325e-33,0.494154903352544,0.356,0.038,6.55950339779961e-29,"5","Mapk11"
"992",1.99670208445848e-26,0.493837478305416,0.465,0.092,3.80551450276941e-22,"5","Pfdn4"
"993",6.32839595307177e-16,0.493716391593223,0.871,0.488,1.20612898469595e-11,"5","Mtdh"
"994",3.96816067044165e-14,0.493604780204817,0.594,0.247,7.56291742179474e-10,"5","Pcsk6"
"995",2.36161178653227e-29,0.493424873879079,0.505,0.101,4.50099590395185e-25,"5","Urah"
"996",5.78204457123064e-11,0.492881095761337,0.574,0.292,1.10199987483085e-06,"5","Ilk"
"997",1.29918810137609e-18,0.492862226504794,0.574,0.183,2.4761226024127e-14,"5","Gnl3"
"998",7.82084337583367e-20,0.491355898370224,0.644,0.213,1.49057453900014e-15,"5","Zfp263"
"999",3.87356519630838e-13,0.490163029861535,0.604,0.28,7.38262790764415e-09,"5","Klf7"
"1000",4.63099209918823e-13,0.490061334062591,0.653,0.304,8.82620784184284e-09,"5","Kdm5b"
"1001",5.44047166157364e-17,0.489006253204322,0.564,0.203,1.03689949397932e-12,"5","Cacybp"
"1002",7.06814023594567e-23,0.488630075769405,0.436,0.092,1.34711684756888e-18,"5","Rab11fip5"
"1003",7.06294032711076e-12,0.488588677302516,0.525,0.229,1.34612579694404e-07,"5","Adgrl2"
"1004",6.51560100577445e-20,0.487983800980131,0.604,0.2,1.24180839569055e-15,"5","Spred2"
"1005",1.53700058482174e-12,0.487562194426419,0.792,0.406,2.92936941461175e-08,"5","Tmem43"
"1006",7.26709642383474e-12,0.487455267909636,0.891,0.579,1.38503590741866e-07,"5","Myo1d"
"1007",2.10886675005977e-13,0.487362884568668,0.574,0.254,4.01928913893891e-09,"5","Kctd5"
"1008",1.9479188613963e-15,0.487210439760581,0.703,0.321,3.71253855793522e-11,"5","Tnpo2"
"1009",5.21272497617447e-06,0.486650818040821,0.347,0.171,0.0993493253209092,"5","Trp53inp1"
"1010",6.10954270986786e-13,0.486646894161791,0.564,0.243,1.16441774507372e-08,"5","Snu13"
"1011",2.53366034236729e-16,0.486593590739557,0.772,0.356,4.82890324651781e-12,"5","Slc7a6os"
"1012",2.15475838493163e-17,0.486587639004182,0.703,0.311,4.1067540058412e-13,"5","Rheb"
"1013",1.4380087355929e-24,0.48621534113712,0.535,0.126,2.74070084916651e-20,"5","Cbx6"
"1014",1.49452979031902e-13,0.486054105178658,0.624,0.283,2.84842432736901e-09,"5","Psma4"
"1015",1.98689098344831e-11,0.485713093284535,0.574,0.279,3.78681552535413e-07,"5","Dohh"
"1016",1.68356679947049e-11,0.485200443744253,0.574,0.256,3.2087099631108e-07,"5","Pdx1"
"1017",2.47168895733819e-16,0.484788947742147,0.733,0.343,4.71079198379086e-12,"5","Psmd11"
"1018",2.69170292916915e-19,0.484245243178838,0.327,0.059,5.13011661270349e-15,"5","Uhrf1"
"1019",4.70206999926409e-24,0.483813518352561,0.594,0.169,8.96167521159742e-20,"5","Klhdc4"
"1020",1.47441736058741e-18,0.483751878566712,0.564,0.176,2.81009204754354e-14,"5","Snrpa1"
"1021",1.0205901501464e-12,0.483030345336641,0.673,0.313,1.94514276716402e-08,"5","Tmem223"
"1022",5.43987385671382e-18,0.482837351199648,0.653,0.258,1.03678555835109e-13,"5","Ptpn12"
"1023",3.90523621409412e-32,0.482792253125768,0.525,0.094,7.44298970044199e-28,"5","N4bp3"
"1024",2.78044478047931e-19,0.482610904180706,0.624,0.222,5.29924970711552e-15,"5","Pam"
"1025",1.30198762488283e-13,0.482605547881083,0.574,0.238,2.48145821426418e-09,"5","Btc"
"1026",3.37093061120073e-33,0.482424128005567,0.426,0.058,6.42465665188747e-29,"5","Dock11"
"1027",2.39401784205512e-15,0.482170826289916,0.822,0.434,4.56275860517286e-11,"5","Tra2a"
"1028",3.29978630985538e-21,0.481980888626456,0.574,0.18,6.28906272795336e-17,"5","Cdkn2aipnl"
"1029",2.47768819763911e-11,0.481851646986398,0.683,0.383,4.72222593588037e-07,"5","Bola2"
"1030",2.92470158416823e-13,0.481831219611127,0.564,0.25,5.57418874926622e-09,"5","Dlg5"
"1031",7.26203221156649e-14,0.481576224791883,0.663,0.303,1.38407071920246e-09,"5","Drg1"
"1032",1.20251989642236e-23,0.481410420723095,0.436,0.084,2.29188267059137e-19,"5","Anln"
"1033",1.4643876670598e-30,0.481354225084927,0.416,0.06,2.79097645464928e-26,"5","Cdh24"
"1034",9.65257397092473e-16,0.481141586860384,0.693,0.318,1.83968407311854e-11,"5","Gpat4"
"1035",2.41115635306961e-13,0.480754276184997,0.871,0.529,4.59542289331538e-09,"5","Dync1li2"
"1036",2.05367425798465e-15,0.480443717066856,0.614,0.252,3.91409776829294e-11,"5","Pole4"
"1037",7.36086656863981e-20,0.480410884770325,0.644,0.232,1.40290755931706e-15,"5","Utp3"
"1038",1.43599908668436e-14,0.48040979334225,0.653,0.294,2.73687065931173e-10,"5","Pawr"
"1039",3.53084144546535e-13,0.480046584952076,0.713,0.369,6.72943071091241e-09,"5","Galnt1"
"1040",2.63955910394132e-28,0.479997422622132,0.495,0.099,5.03073569620177e-24,"5","Snrpg"
"1041",3.68371200682593e-15,0.479861278440375,0.614,0.252,7.02078671380953e-11,"5","Ythdc1"
"1042",3.09342729120517e-19,0.479802804293005,0.663,0.242,5.89576307430794e-15,"5","Ssna1"
"1043",1.22068962149359e-12,0.479689522164915,0.495,0.188,2.32651234960463e-08,"5","Unc13d"
"1044",4.33865943780019e-16,0.479468678956893,0.743,0.336,8.26905102250338e-12,"5","Wtip"
"1045",1.07249061914685e-13,0.479310189804568,0.802,0.449,2.04405987103197e-09,"5","Actr1a"
"1046",6.95540137446448e-11,0.479198605961602,0.911,0.706,1.32562994795919e-06,"5","Atp2a2"
"1047",1.74914208886511e-16,0.479153870665286,0.663,0.289,3.33368990716801e-12,"5","Nfkb1"
"1048",8.60262419342694e-19,0.479004939353849,0.535,0.162,1.63957414502524e-14,"5","Zfp68"
"1049",6.10471854683092e-13,0.478919336889403,0.762,0.401,1.16349830784051e-08,"5","Zc3h12a"
"1050",4.68948421898376e-14,0.478917949101829,0.653,0.29,8.93768797296115e-10,"5","Sulf2"
"1051",2.38365928467286e-16,0.478907799686222,0.733,0.35,4.54301623065801e-12,"5","Clasp1"
"1052",7.42942952633087e-19,0.478804280427186,0.703,0.282,1.4159749734234e-14,"5","Ddhd1"
"1053",2.57487899959584e-07,0.477839275019972,0.832,0.567,0.0049074618853297,"5","Rpn1"
"1054",1.97901234325261e-15,0.477103951447404,0.762,0.396,3.77179962500515e-11,"5","Chtop"
"1055",1.67028240630154e-12,0.477052148819527,0.594,0.273,3.18339123817011e-08,"5","Naca"
"1056",2.83013318946766e-14,0.476912226574977,0.713,0.35,5.39395084580641e-10,"5","Fbxw8"
"1057",1.2043421763853e-18,0.476395879040499,0.475,0.138,2.29535575397275e-14,"5","Ppil1"
"1058",1.33153130338398e-17,0.476289224916708,0.554,0.181,2.53776551111953e-13,"5","Stard4"
"1059",9.8204804725665e-17,0.475785946346557,0.644,0.271,1.87168537326645e-12,"5","Prkci"
"1060",1.78030301939087e-20,0.475072384154239,0.515,0.144,3.39307952465706e-16,"5","Nme1"
"1061",3.22963733538522e-13,0.47489079627602,0.832,0.482,6.15536579751068e-09,"5","Fbrs"
"1062",1.53568685990603e-22,0.474836892058594,0.545,0.141,2.92686558629491e-18,"5","Calcoco1"
"1063",2.2619282572174e-15,0.474746636124183,0.515,0.189,4.31100906543065e-11,"5","Emp2"
"1064",2.26546088829741e-50,0.474622107321415,0.386,0.02,4.31774190700604e-46,"5","Samd4"
"1065",2.18908624638451e-24,0.474565818122963,0.535,0.134,4.17217947698424e-20,"5","Rcn2"
"1066",1.13280546658926e-12,0.47440292746732,0.812,0.48,2.15901393877247e-08,"5","Kdm5c"
"1067",4.09001640541141e-12,0.473830717383435,0.832,0.51,7.79516226707361e-08,"5","Kdm3b"
"1068",9.71310760896551e-22,0.473683723010501,0.267,0.033,1.85122117919274e-17,"5","Pcolce2"
"1069",4.5448508285845e-15,0.473638483348689,0.515,0.18,8.66203119419919e-11,"5","Bcl6"
"1070",1.02299438484785e-22,0.473506904956877,0.644,0.198,1.94972499808151e-18,"5","Gtpbp4"
"1071",1.6497303730555e-17,0.473377222913994,0.802,0.403,3.14422111800648e-13,"5","Lin7c"
"1072",1.47653844230861e-21,0.473325804646398,0.554,0.162,2.81413461719597e-17,"5","Magoh"
"1073",4.44639389952496e-21,0.472807410227308,0.584,0.182,8.47438213310463e-17,"5","Foxo1"
"1074",3.5327414565671e-17,0.472773149516672,0.733,0.326,6.73305194207124e-13,"5","H2afv"
"1075",2.35438341630915e-11,0.472298286376518,0.604,0.308,4.48721935314361e-07,"5","Baz1a"
"1076",1.50031878973092e-33,0.472130244640067,0.426,0.057,2.85945758134816e-29,"5","Ninl"
"1077",1.82254050207422e-17,0.472076791104782,0.733,0.309,3.47357994290325e-13,"5","Zrsr2"
"1078",5.53911077168349e-17,0.471914141970804,0.495,0.161,1.05569912197516e-12,"5","Chpf"
"1079",9.36011074164394e-13,0.471826931845472,0.584,0.262,1.78394350624992e-08,"5","Lrrc58"
"1080",3.112250841129e-11,0.471711706552054,0.653,0.353,5.93163887810776e-07,"5","Trp53bp2"
"1081",1.18397526949953e-08,0.471399778306494,0.594,0.33,0.000225653846613915,"5","Arpc3"
"1082",2.00977579362081e-09,0.471069902421663,0.723,0.432,3.8304316850619e-05,"5","Cars"
"1083",1.48092371802358e-09,0.47106049706844,0.782,0.494,2.82249251418113e-05,"5","Arpc5"
"1084",1.30633862472124e-10,0.470953914034406,0.733,0.436,2.48975078485622e-06,"5","Atp6v0e"
"1085",3.64627117402909e-10,0.47076885923885,0.594,0.308,6.94942823058204e-06,"5","Ube2l3"
"1086",1.82666813329636e-10,0.46978823508148,0.822,0.538,3.48144679524953e-06,"5","Snx13"
"1087",2.0434921699044e-26,0.469566453495075,0.356,0.051,3.89469172662079e-22,"5","Loxl4"
"1088",2.62697014482262e-17,0.46942128842976,0.762,0.334,5.00674239901743e-13,"5","Mbd3"
"1089",1.29928603680862e-20,0.469174989955202,0.683,0.242,2.47630925755355e-16,"5","Pabpc4"
"1090",4.08966523021864e-14,0.46887505888119,0.861,0.48,7.79449296227371e-10,"5","Srrt"
"1091",3.74682439924149e-11,0.46885324649208,0.733,0.443,7.14107262251436e-07,"5","D8Ertd738e"
"1092",5.54529319182017e-08,0.46875555376027,0.337,0.139,0.00105687742942901,"5","Pdgfb"
"1093",1.72152203642256e-12,0.46871693061752,0.337,0.096,3.28104884921775e-08,"5","Enpp3"
"1094",1.0447729291119e-47,0.468468448663539,0.287,0.007,1.99123272559438e-43,"5","Serpinb6b"
"1095",5.79990529713479e-35,0.468273875144719,0.505,0.076,1.10540395058092e-30,"5","Gnai1"
"1096",9.99653641846601e-11,0.467970740046654,0.653,0.359,1.90523987599544e-06,"5","Sec61g"
"1097",5.82688210998223e-14,0.467816204869398,0.436,0.138,1.11054546134151e-09,"5","Scd2"
"1098",1.43000900613958e-13,0.46767191032405,0.485,0.174,2.72545416480142e-09,"5","Phlda2"
"1099",2.01556262990386e-10,0.46753707755883,0.525,0.238,3.84146081633377e-06,"5","Abl2"
"1100",9.11562405346077e-10,0.467292098107339,0.743,0.477,1.73734678834909e-05,"5","Myh9"
"1101",1.14149932770938e-18,0.467051463066366,0.634,0.241,2.1755835686813e-14,"5","Snx12"
"1102",1.65743630872541e-18,0.466552143276241,0.673,0.266,3.15890786079976e-14,"5","G3bp2"
"1103",3.8041135785937e-13,0.466372450504573,0.624,0.298,7.25026006944174e-09,"5","Hnrnpk"
"1104",1.22288639673116e-11,0.465736172907905,0.614,0.289,2.33069918352992e-07,"5","Pold3"
"1105",1.57808868308503e-10,0.465324882927892,0.842,0.524,3.00767922109177e-06,"5","Surf4"
"1106",2.19335605997306e-20,0.465096310885132,0.465,0.111,4.18031731470265e-16,"5","Etfbkmt"
"1107",4.79521863054022e-15,0.464900200849715,0.317,0.073,9.1392071879466e-11,"5","Myo7a"
"1108",1.72852180797307e-13,0.464208384089481,0.594,0.263,3.29438971381586e-09,"5","Ptprj"
"1109",3.03533700432667e-15,0.463887839262813,0.584,0.241,5.7850487965462e-11,"5","Psmc2"
"1110",3.15626761759555e-35,0.463755091441555,0.277,0.016,6.01553045237536e-31,"5","Cdh6"
"1111",1.06314386674163e-05,0.463566388349135,0.832,0.607,0.202624589562287,"5","Sdcbp"
"1112",8.22041842767334e-14,0.463457602584572,0.644,0.307,1.56672954813026e-09,"5","Tmx3"
"1113",1.95025138065977e-15,0.463278520151202,0.416,0.123,3.71698410639946e-11,"5","Isg20"
"1114",4.58893446755778e-21,0.463067318137086,0.545,0.152,8.74605020171837e-17,"5","Ephb2"
"1115",2.98053202567476e-19,0.46268201048377,0.495,0.14,5.68059598773352e-15,"5","Fam20c"
"1116",8.71994104956078e-24,0.462642507217212,0.515,0.122,1.66193356463579e-19,"5","Parp3"
"1117",2.52561018929549e-11,0.462560607358764,0.594,0.289,4.81356045977828e-07,"5","Rnf11"
"1118",1.25377399963299e-20,0.462212822460343,0.743,0.268,2.38956786590051e-16,"5","Hnrnph1"
"1119",2.00374705765019e-15,0.462124858808019,0.634,0.26,3.81894151717549e-11,"5","Phb2"
"1120",2.53732667010114e-14,0.462111669236892,0.475,0.167,4.83589090054576e-10,"5","Klhl24"
