"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
2.30510955877394e-45,3.01230873060279,0.37,0.023,4.39330830806725e-41,"16","F10"
1.44014239855948e-136,3.01040179715538,0.857,0.006,2.74476739741451e-132,"18","Rgs13"
1.10286603111744e-65,3.00159135188062,0.99,0.473,2.10195236870673e-61,"9","Pttg1ip"
3.6692709294193e-198,3.00070170702564,0.52,0.008,6.99326346438025e-194,"13","Cyyr1"
3.9682851596764e-113,2.99948292696638,0.878,0.127,7.56315468582725e-109,"9","Mfsd4a"
4.16147216976661e-134,2.99806718326934,0.686,0.199,7.93134980835819e-130,"1","Col18a1"
6.79057208487435e-203,2.99636001442524,0.692,0.05,1.2942151336562e-198,"3","Upk3b"
2.85604865566796e-23,2.99119573874459,0.63,0.162,5.44334313283757e-19,"16","Socs3"
1.78135063009791e-12,2.9909121437125,1,0.158,3.39507616590361e-08,"18","Strbp"
3.10176894655351e-60,2.9881252996233,0.775,0.074,5.91166143523634e-56,"17","Tm4sf4"
1.08491733047004e-303,2.98751228289325,0.888,0.025,2.06774394014284e-299,"9","Kcne2"
3.14843371491306e-164,2.98431918359842,0.592,0.088,6.0005998172528e-160,"1","Col15a1"
4.05565138183092e-128,2.98405755473466,0.519,0.028,7.72966596863154e-124,"10","Aldob"
8.79351761017599e-86,2.97926811242686,0.522,0.023,1.67595652132344e-81,"16","Mefv"
1.92672301030946e-69,2.97160320354598,1,0.387,3.6721413853488e-65,"9","Cd24a"
1.84961674525275e-131,2.97145483950825,0.793,0.16,3.52518455477722e-127,"3","Cfb"
5.06653183818996e-187,2.97093715565052,0.627,0.017,9.65630303040624e-183,"13","Rasip1"
7.06693043739649e-86,2.96957154175796,0.76,0.148,1.3468862720634e-81,"7","Spdef"
2.7732820348184e-07,2.96828444548775,1,0.355,0.00528559823016039,"18","Reep5"
1.230715314628e-137,2.9645799435621,0.476,0.015,2.34562031814951e-133,"12","Iglc2"
5.07595149058662e-12,2.96214194338352,0.696,0.396,9.67425594590903e-08,"16","Grina"
2.21306130172745e-66,2.95990696010419,0.868,0.323,4.21787353496234e-62,"8","Rbpms"
4.72356215985374e-125,2.95536391899541,0.82,0.074,9.00263712046525e-121,"11","Upk3b"
7.4980338560004e-62,2.95395208388973,0.587,0.045,1.42905027261512e-57,"16","Fgr"
1.39830528878679e-167,2.94812484091256,0.742,0.04,2.66503004989874e-163,"11","Osr1"
1.36921518902674e-48,2.94715240532719,0.543,0.048,2.60958722876606e-44,"16","Sell"
1.00331895453377e-132,2.93867280993731,0.918,0.115,1.9122255954459e-128,"9","Kcnj16"
2.25635939759556e-96,2.93294928874756,0.893,0.198,4.30039537587738e-92,"7","Ern2"
2.44306329946697e-39,2.92914190289978,0.326,0.049,4.6562343424541e-35,"8","Rgs5"
2.44698531642879e-48,2.9247254180136,0.691,0.217,4.66370931458164e-44,"6","Fes"
1.33986464723418e-182,2.92186022880995,0.95,0.387,2.55364803116363e-178,"1","Col3a1"
1.59598866617122e-166,2.92052051268836,0.812,0.116,3.04179479885573e-162,"3","Cav1"
1.78820466024188e-220,2.92041972636226,0.683,0.042,3.40813926195499e-216,"3","Cmah"
6.57020675227243e-97,2.91990058882049,0.817,0.072,1.2522157049156e-92,"14","Mfap5"
7.15128270618361e-170,2.91854689949351,0.885,0.144,1.36296297097153e-165,"3","Igfbp6"
9.91828989848407e-232,2.91729181651746,0.957,0.273,1.89032687175208e-227,"0","Cldn18"
1.04702925600796e-124,2.91527336328914,0.355,0.016,1.99553305902558e-120,"5","Trbc1"
1.1869880832449e-56,2.91085848908123,0.759,0.348,2.26228058785646e-52,"4","Krt7"
2.23743756211918e-23,2.90732993174496,0.35,0.038,4.26433224964295e-19,"17","Rtn1"
7.17940242945849e-18,2.90715541991641,0.652,0.232,1.36832230903049e-13,"16","Msrb1"
2.28890395997437e-160,2.90510812132659,0.905,0.387,4.36242205731515e-156,"0","Lypd8"
3.20764835278651e-104,2.90443397147745,0.545,0.075,6.11345699557581e-100,"5","Sept1"
2.21648897864481e-164,2.90171129714076,0.419,0.021,4.22440634439915e-160,"2","Ms4a7"
1.01725457649316e-48,2.90122326485601,0.501,0.166,1.93878549733832e-44,"0","Chil4"
1.98845351222035e-24,2.89918743747448,0.275,0.022,3.78979354894077e-20,"17","Prph"
3.40185272195013e-32,2.89771730582591,0.652,0.117,6.48359110276475e-28,"16","Adam8"
4.33424651239233e-48,2.89617875690761,0.733,0.155,8.26064042796853e-44,"13","Timp3"
2.2130632723987e-67,2.8938535505715,0.955,0.264,4.21787729086469e-63,"11","Ccdc80"
5.33384384333106e-21,2.8933503037093,0.452,0.133,1.01657729810047e-16,"12","Trp53inp1"
2.33898344037296e-65,2.88949561963348,1,0.484,4.45786853900682e-61,"9","Atp1b1"
1.02340794193227e-233,2.88771432745173,0.951,0.241,1.95051319652871e-229,"0","Ces2c"
1.74173202409884e-109,2.88680522688393,0.39,0.028,3.31956706472997e-105,"5","Lat"
1.48177409638661e-07,2.87848373163057,1,0.354,0.00282411325030324,"18","Anxa4"
9.75746496751875e-179,2.87741169569882,0.928,0.37,1.8596752481594e-174,"1","Igfbp7"
1.05372029383795e-59,2.87703327244054,0.522,0.036,2.00828550802574e-55,"16","Cxcr4"
1.15322300996603e-119,2.87264277872602,0.519,0.031,2.19792773469425e-115,"10","Cdhr2"
3.99858290469604e-145,2.8687861461774,0.781,0.215,7.62089915806019e-141,"2","Csf2ra"
1.71146128917444e-239,2.86609874315161,0.736,0.046,3.26187407103757e-235,"3","Rspo1"
2.23372894803878e-52,2.86254628047307,0.375,0.018,4.25726400206711e-48,"17","Vtn"
9.05734943823164e-119,2.86143049428535,0.362,0.028,1.72624022943257e-114,"2","Fcrls"
3.78560525898933e-60,2.85892530546384,0.56,0.066,7.21498506310777e-56,"13","Galnt18"
7.85419737542907e-88,2.85544926494393,0.667,0.046,1.49693147778303e-83,"15","Sp140"
4.82125059505621e-57,2.85341833657699,0.304,0.011,9.18882150911763e-53,"16","Il1r2"
1.69330705118286e-07,2.85058574866813,0.857,0.182,0.00322727390884942,"18","Marcksl1"
1.09234240052877e-292,2.84756707050359,0.964,0.156,2.08189538116779e-288,"0","Fer1l4"
9.38050051549201e-44,2.84740559488934,0.358,0.047,1.78782959324762e-39,"10","Reg3g"
2.26492135124568e-94,2.8423537086385,0.275,0.013,4.31671360333915e-90,"5","Il2rb"
2.93233289310644e-97,2.83982939338383,0.55,0.059,5.58873326097156e-93,"8","Psd"
3.57129747132138e-80,2.83971511762241,0.85,0.068,6.80653585059142e-76,"17","Aplp1"
3.32447001518467e-19,2.8389720400808,0.783,0.347,6.33610740194047e-15,"16","Junb"
6.29812068386258e-57,2.83713456703369,0.907,0.245,1.20035882113737e-52,"13","Dock6"
3.99011429431777e-26,2.82679565843727,0.957,0.599,7.60475883354024e-22,"16","Mcl1"
1.51384678270325e-22,2.82380583512798,0.87,0.427,2.88524058315412e-18,"16","Kdm6b"
1.46950914654222e-256,2.82320240577747,0.788,0.048,2.80073748239481e-252,"3","Upk1b"
1.73591590046271e-63,2.82044182086402,0.708,0.161,3.30848211469189e-59,"10","Vil1"
6.18742930623876e-87,2.8180245846187,0.744,0.147,1.17926215147605e-82,"8","Ppp1r12b"
8.23726116893978e-43,2.81773337677042,0.83,0.385,1.56993960618823e-38,"10","Plac8"
2.43587657593589e-213,2.81633997305733,0.751,0.091,4.64253716607622e-209,"2","Cyth4"
1.91729289493708e-160,2.80906547511026,0.577,0.081,3.65416852846058e-156,"1","Cxcl12"
2.47438281349695e-127,2.8079752182289,0.611,0.022,4.71592620424383e-123,"15","Flg"
4.42693736815008e-06,2.80530236744134,0.548,0.526,0.0843729992995724,"12","Txndc5"
1.3077330060887e-56,2.80440784490827,0.642,0.133,2.49240833630445e-52,"10","Gda"
3.90125802493622e-13,2.80372337003764,0.435,0.121,7.43540766972595e-09,"16","Ppp1r3b"
6.67333679069833e-20,2.80234419954033,0.783,0.338,1.2718712589392e-15,"16","Rnf149"
1.215799792084e-185,2.79944074540516,0.596,0.057,2.3171928237329e-181,"2","Fcgr2b"
1.08284555593176e-11,2.79685154227176,0.857,0.104,2.06379534505034e-07,"18","Vav1"
1.488113220642e-85,2.79546970119461,0.56,0.046,2.8361949872216e-81,"12","Ikzf3"
9.08522939340315e-173,2.79220481775461,0.659,0.091,1.73155387008871e-168,"2","Fcer1g"
1.39605504036672e-137,2.79196376414261,0.728,0.211,2.66074130143493e-133,"1","Col6a2"
5.49896856032281e-50,2.78885607869157,0.568,0.198,1.04804841791192e-45,"0","Fcgbp"
3.01241333218691e-221,2.78622733837362,0.519,0.008,5.74135856981503e-217,"10","Mep1b"
3.07097962681563e-155,2.78620894497672,0.377,0.006,5.85298007074792e-151,"10","Slc13a1"
5.33757421434151e-106,2.78508312708116,0.5,0.059,1.01728826951135e-101,"5","Rasal3"
5.59610469297615e-06,2.78326910307457,0.857,0.256,0.106656159343433,"18","Sik1"
6.80345676158179e-75,2.78170996192275,0.617,0.05,1.29667082418987e-70,"14","C7"
2.2490235775317e-209,2.77967388640583,0.805,0.12,4.28641403641766e-205,"2","Tyrobp"
1.0845332934063e-145,2.77955606035936,0.784,0.134,2.06701200390306e-141,"3","Cdon"
1.09660256016083e-18,2.77916056815531,0.674,0.207,2.09001481941053e-14,"16","Kctd12"
3.9983320719085e-167,2.77403128293524,0.8,0.022,7.62042109585042e-163,"17","Rimbp2"
1.99977977203068e-40,2.76976106957072,0.573,0.106,3.81138026751328e-36,"13","Sned1"
1.31353342487059e-114,2.76932533279261,0.54,0.063,2.50346335446086e-110,"5","Acap1"
1.12890893890462e-82,2.76917615129333,0.876,0.153,2.15158754665832e-78,"11","Aebp1"
2.75978976939048e-97,2.76901038127849,0.321,0.009,5.25988332148131e-93,"12","Blk"
5.46306535865162e-10,2.76710285478473,0.565,0.268,1.04120562670541e-05,"16","Ier3"
4.42013392717925e-127,2.76616970995573,0.854,0.08,8.42433325181092e-123,"11","Fndc1"
1.8972838298811e-261,2.76610307828709,0.8,0.01,3.61603325137038e-257,"17","Rab3c"
8.20422017673936e-107,2.76539349911015,0.787,0.08,1.56364232348476e-102,"11","Upk1b"
1.0120591277485e-54,2.76478250255677,0.632,0.134,1.92888349157587e-50,"10","Slc4a7"
5.83422574368497e-136,2.76449993068747,0.611,0.02,1.11194508448892e-131,"15","Ccl19"
2.87602631032775e-65,2.76408802692004,0.918,0.303,5.48141854485366e-61,"9","Prdx5"
2.00973557271055e-89,2.7608860627121,0.429,0.023,3.83035502802904e-85,"12","Siglecg"
6.0555373480528e-06,2.76063230658777,1,0.5,0.115412486316538,"18","Trak1"
3.50722536654701e-41,2.75975750353275,0.609,0.079,6.68442082610194e-37,"16","Emilin2"
8.19770943372408e-15,2.75953235875797,0.783,0.408,1.56240144097347e-10,"16","Btg2"
1.54786446431913e-192,2.75949598492772,0.566,0.045,2.95007488254582e-188,"2","Pld4"
1.37884120485505e-140,2.75912919719699,0.563,0.083,2.62793345233323e-136,"0","Ly6m"
1.65967170775237e-206,2.75774999172308,0.558,0.016,3.16316830780524e-202,"8","Lmod1"
6.35274215747016e-33,2.75202057439387,0.522,0.07,1.21076912779224e-28,"16","Nfkbid"
1.6316921542103e-31,2.75108296309011,0.481,0.128,3.10984207670941e-27,"10","Slc6a20a"
3.88112887667598e-187,2.74961010418945,0.918,0.291,7.39704352605674e-183,"0","Mxd1"
6.54448458564258e-08,2.74908880123811,1,0.276,0.00124731331717762,"18","Myo15b"
8.83302433581429e-24,2.74489665443987,0.857,0.048,1.68348610816285e-19,"18","Cdhr2"
2.06554490653085e-88,2.74440888969085,0.949,0.21,3.93672203735714e-84,"9","Snx6"
1.22862197821775e-238,2.74275128156264,0.882,0.151,2.34163062828521e-234,"0","Duox2"
4.5591775573615e-62,2.74171509705989,0.528,0.076,8.68933650657529e-58,"10","Sema4g"
1.95955884814645e-23,2.74150860337747,1,0.066,3.73472320868232e-19,"18","Pstpip2"
1.99370128089715e-93,2.74016739195626,0.62,0.079,3.79979527126188e-89,"8","Sparcl1"
1.52343362512952e-28,2.73807381221431,0.87,0.275,2.90351214613435e-24,"16","Lcp1"
1.44193398010757e-72,2.73278405678646,0.939,0.278,2.74818197268701e-68,"9","Cox6b1"
9.49598612740672e-26,2.73237672621731,0.826,0.274,1.80983999602245e-21,"16","Csf2ra"
5.08569490280665e-72,2.72974790255885,0.429,0.003,9.6928259152592e-68,"18","Pate4"
3.07444971540835e-90,2.72909809289948,0.453,0.033,5.85959371259677e-86,"10","Baiap2l2"
4.21799228148565e-153,2.72416060688801,0.705,0.166,8.03907148928351e-149,"1","Cygb"
5.38681372504944e-92,2.7239856795161,0.876,0.139,1.02667282785717e-87,"11","Ptgis"
1.68786210015561e-258,2.7217604897775,0.573,0.005,3.21689637668657e-254,"13","Robo4"
1.95669002148615e-92,2.71887736132376,0.587,0.194,3.72925551195045e-88,"1","Fbln1"
4.05734156766976e-254,2.71773000061771,0.573,0.006,7.7328872938218e-250,"13","Tie1"
9.44401160578005e-249,2.71747006085275,0.62,0.022,1.79993417194562e-244,"3","Muc16"
1.06364296510893e-205,2.71216192164286,0.816,0.041,2.0271971272011e-201,"9","Cox7a1"
8.95343949781374e-104,2.71209942351231,0.43,0.04,1.70643603388832e-99,"5","Spn"
4.71787633492632e-104,2.71192903756723,0.621,0.195,8.99180050673607e-100,"1","Plpp3"
9.66315612789508e-65,2.71110449410539,0.843,0.186,1.84170092641552e-60,"11","Cfb"
1.07035487061520e-09,2.70772261893857,0.427,0.194,2.0399893479055e-05,"13","Fgl2"
5.78391432609293e-195,2.70656354672488,0.882,0.21,1.10235623141005e-190,"0","Krt20"
1.5895521502097e-164,2.70559594144555,0.415,0.008,3.02952744308467e-160,"10","Ace2"
2.13754022337672e-28,2.70473993823725,0.435,0.055,4.07393791173369e-24,"16","C5ar1"
4.57720155599692e-36,2.70095380567201,1,0.457,8.72368844557454e-32,"14","Col3a1"
8.69903518038414e-29,2.6988498491938,0.36,0.056,1.65794911502941e-24,"13","Aqp1"
3.79025660119821e-114,2.69636941511167,0.58,0.076,7.22385005622368e-110,"5","Tbc1d10c"
2.7170921714945e-55,2.69634755286761,1,0.388,5.17850596965136e-51,"11","C3"
1.18251265599467e-202,2.69447503054341,0.467,0.005,2.25375087106024e-198,"13","Emcn"
1.85589356788462e-64,2.69381147704763,0.908,0.299,3.53714755103129e-60,"9","Cox6a1"
1.85147943640842e-223,2.69160903707768,0.825,0.015,3.5287346578508e-219,"17","Rundc3a"
1.83170044825953e-185,2.68820680074398,0.547,0.016,3.49103788433783e-181,"10","Btnl6"
6.50338707617289e-159,2.68755207398795,0.865,0.063,1.23948054284779e-154,"11","Ildr2"
3.1940680813996e-235,2.68663556060652,0.519,0.003,6.08757435633949e-231,"15","Duxf3"
1.82552443431661e-08,2.68556915717996,1,0.269,0.000347926701936403,"18","Avil"
1.14899395463214e-68,2.68461863992151,0.767,0.09,2.18986757813339e-64,"14","Fndc1"
5.21569915116967e-36,2.68460036719188,1,0.446,9.94060101221428e-32,"14","Col1a2"
3.07086704660531e-108,2.68394468880992,0.56,0.031,5.85276550412506e-104,"13","Adgrf5"
6.01724686100503e-94,2.6831480961383,0.73,0.084,1.14682707923895e-89,"11","Cavin2"
6.56124832189638e-195,2.68174544886123,0.597,0.061,1.25050831767023e-190,"1","Lama2"
2.50901738234521e-18,2.67977790991083,0.857,0.065,4.78193622901173e-14,"18","Inpp5j"
1.03836439727502e-141,2.6794109946464,0.698,0.067,1.97901870476647e-137,"6","Arhgef4"
3.17516982277937e-37,2.67787198665514,0.871,0.433,6.0515561652352e-33,"6","Nupr1"
7.70708405985564e-13,2.67733013062815,0.696,0.367,1.46889315096789e-08,"16","Zfp36"
5.72018141452845e-16,2.6757978375437,0.674,0.25,1.09020937579498e-11,"16","Syk"
8.24078159932269e-15,2.6719047897835,0.857,0.081,1.57061056501491e-10,"18","Rasgrf2"
7.85094567984684e-16,2.66964917557598,0.739,0.374,1.49631173712201e-11,"16","Fosl2"
2.3762267901695e-158,2.66882614379892,0.572,0.081,4.52885063938405e-154,"1","Htra3"
3.54905196312e-74,2.66877993338221,0.85,0.072,6.7641381365104e-70,"17","Gnao1"
1.25212797983285e-139,2.66050689528902,0.665,0.136,2.38643071676343e-135,"2","Unc93b1"
9.41611437787173e-06,2.65552787752323,0.543,0.355,0.179461723927857,"16","Tgm2"
2.55339845830722e-41,2.65498398011993,0.857,0.025,4.86652212168773e-37,"18","Fcna"
1.18689765220996e-207,2.65036051467211,0.688,0.047,2.26210823534697e-203,"3","Lrrn4"
8.13145154698803e-17,2.64946992092129,0.857,0.072,1.54977335034045e-12,"18","Wnk2"
2.04586496654128e-213,2.64929287337877,0.949,0.254,3.89921403973103e-209,"0","Ptgr1"
8.64121582203423e-109,2.64774180239491,0.427,0.015,1.6469293235215e-104,"13","Flt1"
5.57388451923836e-150,2.64629926373116,0.333,0.003,1.06232665052164e-145,"13","Tbx1"
6.37621366135046e-143,2.64595648295559,0.473,0.054,1.21524256171678e-138,"1","Tcf21"
9.66070556394715e-32,2.64293271892336,0.739,0.15,1.84123387343269e-27,"16","Fcer1g"
1.5259080039447e-20,2.64250654694411,0.5,0.101,2.9082280647182e-16,"16","Fxyd5"
2.03937860901342e-203,2.63796150008409,0.895,0.257,3.88685169091867e-199,"0","Mgst3"
8.57382744013771e-42,2.6377270745012,0.764,0.296,1.63408577181585e-37,"10","Pcyt2"
4.7527669739173e-52,2.63765550409989,0.829,0.372,9.05829857558898e-48,"8","Pdlim7"
1.72886091201117e-105,2.63750733058546,0.415,0.036,3.29503601220209e-101,"5","Rinl"
9.47048681561223e-64,2.63453746079592,0.573,0.065,1.80498008218753e-59,"13","Eng"
2.2867754543785e-157,2.63407381770418,0.923,0.411,4.35836533849999e-153,"1","Ltbp4"
1.04403798117643e-11,2.6333899909147,1,0.152,1.98983198832415e-07,"18","Plcg2"
1.73885766813868e-11,2.62950040511739,0.857,0.112,3.31408882970552e-07,"18","Rbm38"
2.37956118796005e-93,2.62882173599551,0.799,0.475,4.53520566813306e-89,"2","Psap"
4.81735127182554e-118,2.62844850480877,0.575,0.042,9.18138978897231e-114,"10","B4galnt2"
3.6382108340619e-175,2.62692774820427,0.772,0.18,6.93406602863857e-171,"1","Col5a1"
1.11668674444608e-47,2.62384446167772,0.68,0.133,2.12829326623978e-43,"13","Elk3"
6.50155939929724e-110,2.62154148521967,0.317,0.021,1.23913220591206e-105,"2","Mgl2"
2.99027389704444e-188,2.62121675266697,0.453,0.007,5.699163020377e-184,"10","Treh"
5.96834400922505e-37,2.61858780886294,1,0.039,1.1375066847182e-32,"18","Il17rb"
7.50764436661734e-06,2.61740375408863,0.275,0.09,0.14308819398336,"17","Ache"
6.06563753219914e-116,2.61659591460359,0.894,0.248,1.15604985726183e-111,"3","C4b"
4.68395549722646e-143,2.61159539183238,0.481,0.018,8.9271507821639e-139,"10","Tm4sf20"
6.70908737278124e-156,2.61006135805595,0.601,0.055,1.27868496237838e-151,"3","Spock2"
2.78461168777503e-106,2.60870924906614,0.676,0.214,5.30719141573043e-102,"1","Eln"
2.73913277727798e-61,2.6080764815937,0.566,0.09,5.22051316021411e-57,"10","Slc40a1"
1.06523928733415e-61,2.60730480624436,0.558,0.099,2.03023955773016e-57,"8","Ccdc3"
6.11727068462974e-186,2.60711596151742,0.985,0.513,1.16589061978358e-181,"0","Gsto1"
3.94360988094138e-16,2.60635729883919,0.565,0.177,7.51612607208617e-12,"16","Marcksl1"
8.24670031523473e-46,2.6063257880556,0.571,0.098,1.57173861308059e-41,"12","Tbc1d10c"
4.9828838564866e-195,2.60447280337854,0.962,0.388,9.4968783420778e-191,"0","Ctse"
5.93561344695144e-12,2.60318094202917,0.5,0.173,1.13126856685447e-07,"16","Tgfb1"
5.77637300800596e-40,2.602425940933,0.587,0.072,1.10091893159586e-35,"16","Cd53"
6.76501842785938e-76,2.60170739309523,0.427,0.026,1.28934486216572e-71,"13","Dmtn"
1.66405899576596e-07,2.5943547584675,0.391,0.156,0.00317153004003034,"16","Gadd45b"
1.2983051315429e-140,2.59409495660084,0.562,0.096,2.47443975020762e-136,"1","Bmp4"
2.15606301734818e-81,2.58596561608458,0.857,0.012,4.1092405047639e-77,"18","Folr1"
9.1910438200234e-122,2.58374939959606,0.321,0.006,1.75172104165826e-117,"12","Ms4a1"
3.75789246435269e-250,2.58317096599139,0.913,0.148,7.1621672478098e-246,"0","Arl14"
2.01003542903088e-216,2.58290013132182,0.969,0.332,3.83092652418995e-212,"0","Klf4"
1.48199031177743e-87,2.58201845907195,0.667,0.106,2.82452533521661e-83,"8","Itga1"
5.88664854855798e-97,2.57909206155457,0.472,0.033,1.12193634686967e-92,"10","Ccl25"
2.65105096601753e-11,2.5788115847335,0.857,0.116,5.0526380361328e-07,"18","Ehf"
1.15191892163784e-59,2.57341801311891,0.652,0.102,2.19544227274956e-55,"11","Ccdc3"
5.89140658320321e-72,2.57320004816518,0.295,0.026,1.1228431806927e-67,"5","Gata3"
3.31882333208357e-241,2.57198157581801,0.857,0.035,6.32534538861808e-237,"9","Ybx2"
8.40677581790142e-92,2.5715431358521,0.547,0.037,1.60224740313383e-87,"13","Ecscr"
8.01167565800529e-25,2.57146363831039,0.63,0.139,1.52694526365923e-20,"16","Itgb2"
7.08887307835071e-31,2.57088852146335,0.52,0.116,1.35106832000286e-26,"13","Esam"
6.69333535833451e-42,2.57033105321605,0.283,0.014,1.27568278594497e-37,"16","Mmp9"
1.14918051237925e-75,2.56699519732818,0.369,0.02,2.19022313854362e-71,"12","Btla"
2.34302998937486e-82,2.5664262691029,0.574,0.076,4.46558085674955e-78,"8","Flnc"
1.66936417211235e-39,2.56626814860857,1,0.339,3.18164117562893e-35,"14","Col1a1"
1.78153131252484e-38,2.56497688120372,0.325,0.019,3.39542052854109e-34,"17","Uchl1"
9.65176066078295e-29,2.56431527480457,1,0.053,1.83952906433862e-24,"18","Plekhs1"
3.90927531103442e-219,2.56092945883298,0.847,0.15,7.45068781530051e-215,"0","Duoxa2"
1.46864341120772e-94,2.55983733752368,0.298,0.008,2.7990874774208e-90,"12","Cd22"
5.04424436222696e-21,2.55979222479343,0.413,0.068,9.61382532996837e-17,"16","Tlr2"
1.581934007688e-134,2.55807800351227,0.834,0.322,3.01500802525256e-130,"1","Sparc"
1.32589564364487e-135,2.55530400037688,0.837,0.155,2.52702450722276e-131,"3","Podn"
1.13350580541836e-98,2.55418999000235,0.685,0.068,2.16034871454685e-94,"11","Fgf1"
2.02427228084612e-77,2.55354179352471,0.827,0.152,3.85806054006463e-73,"9","Ifi27l2b"
1.72839772773189e-20,2.5531033426552,0.674,0.215,3.29415322928421e-16,"16","Litaf"
2.83074305864797e-151,2.55209330392282,0.53,0.059,5.39511319547716e-147,"2","Tbxas1"
2.00051719928962e-144,2.55062106007036,0.573,0.021,3.81278573012608e-140,"13","Fgd5"
9.73924224799174e-97,2.54993625776688,0.537,0.024,1.85620218004475e-92,"15","Zfp992"
9.58304001842766e-147,2.54440431520736,0.407,0.025,1.82643159711213e-142,"2","Aoah"
2.74048633501393e-19,2.54409769409549,1,0.084,5.22309290590304e-15,"18","Pde2a"
4.81778554102275e-181,2.54360320770627,0.8,0.019,9.18221746263527e-177,"17","Scg5"
1.58530557033888e-53,2.54192825101366,0.814,0.334,3.02143388650888e-49,"8","Vcl"
