"Gene Symbol","Adjusted P-Value","t Statistic","Average Expression","log2 Fold Change"
"Efcab8","1.000","0.445","0.248","2.158"
"Bpifb4","1.000","0.342","0.135","1.661"
"Bpifb1","1.000","-0.854","73.570","-0.809"
"Bpifb5","1.000","0.278","0.271","1.340"
"Cdk5rap1","1.000","-6.794e-02","1.739","-0.164"
"Snta1","1.000","0.361","0.384","1.725"
"Cbfa2t2","1.000","-0.487","5.285","-0.793"
"Necab3","1.000","0.140","0.361","0.676"
"E2f1","1.000","6.629e-02","1.502","0.169"
"Pxmp4","1.000","-0.255","1.028","-0.840"
"Zfp341","1.000","0.158","0.689","0.546"
"Chmp4b","1.000","-1.391","14.784","-1.780"
"Raly","1.000","-6.500e-02","35.224","-5.819e-02"
"Eif2s2","1.000","-5.109e-03","9.201","-6.574e-03"
"Ahcy","1.000","0.231","0.937","0.706"
"Itch","1.000","-0.132","4.573","-0.226"
"Dynlrb1","1.000","-0.590","15.864","-0.648"
"Map1lc3a","1.000","-0.238","6.945","-0.355"
"Pigu","1.000","-0.257","11.258","-0.347"
"Trp53inp2","1.000","0.192","17.456","0.224"
"Ncoa6","1.000","-9.452e-02","4.156","-0.167"
"Ggt7","1.000","0.219","0.215","1.057"
"Acss2","1.000","-9.480e-02","1.739","-0.228"
"Gss","1.000","-0.660","21.463","-0.676"
"Myh7b","1.000","0.592","5.643e-02","2.901"
"Trpc4ap","1.000","-0.160","12.679","-0.186"
"Edem2","1.000","-0.692","13.970","-0.854"
"Procr","1.000","-1.299","8.663","-1.867"
"BC029722","1.000","-0.578","5.071","-0.965"
"Eif6","1.000","-1.223","38.861","-1.252"
"Fam83c","1.000","0.101","0.632","0.361"
"Uqcc1","1.000","2.388e-03","6.594","3.591e-03"
"Cep250","1.000","9.625e-02","10.363","0.120"
"Ergic3","1.000","-0.957","25.534","-1.037"
"Fer1l4","1.000","-0.231","41.358","-0.207"
"Spag4","1.000","-0.236","1.649","-0.582"
"Cpne1","1.000","-0.154","14.644","-0.172"
"Nfs1","1.000","-8.888e-02","5.510","-0.145"
"Romo1","1.000","-0.455","6.731","-0.691"
"Rbm39","1.000","0.174","29.841","0.174"
"Phf20","1.000","-4.708e-02","4.268","-8.229e-02"
"Scand1","1.000","-1.035","24.041","-1.044"
"Cnbd2","1.000","0.880","0.508","4.147"
"Epb41l1","1.000","-0.353","11.832","-0.425"
"Aar2","1.000","-1.647e-02","2.925","-3.288e-02"
"Dlgap4","1.000","-0.357","29.073","-0.335"
"Myl9","1.000","0.329","1.434","0.857"
"Tgif2","1.000","9.091e-02","0.836","0.314"
"Rab5if","1.000","-0.995","15.755","-1.195"
"Ndrg3","1.000","0.466","1.084","1.365"
"Dsn1","1.000","0.394","1.547","0.998"
"Soga1","1.000","0.507","2.416","1.093"
"Samhd1","1.000","-0.601","12.637","-0.767"
"Rbl1","1.000","0.984","5.880","1.531"
"Rpn2","1.000","-0.760","20.382","-0.787"
"Manbal","1.000","0.316","14.155","0.358"
"Src","1.000","-0.367","53.494","-0.307"
"Blcap","1.000","-0.735","21.511","-0.757"
"Ctnnbl1","1.000","-0.448","5.895","-0.706"
"Tti1","1.000","-0.166","2.236","-0.362"
"Rprd1b","1.000","0.325","9.098","0.419"
"Tgm2","1.000","-1.238","51.367","-1.063"
"Lbp","1.000","-1.007","2.157","-2.294"
"Snhg11","1.000","-0.820","5.308","-1.344"
"Ralgapb","1.000","0.379","17.228","0.414"
"Adig","1.000","0.561","0.418","2.600"
"Arhgap40","1.000","-0.350","22.675","-0.386"
"Actr5","1.000","-0.105","4.370","-0.184"
"Ppp1r16b","1.000","0.716","0.587","2.904"
"Fam83d","1.000","0.150","1.084","0.441"
"Dhx35","1.000","0.637","8.904","0.894"
"Mafb","1.000","0.569","1.490","1.587"
"Top1","1.000","-0.654","17.064","-0.764"
"Plcg1","1.000","-0.119","7.950","-0.169"
"Zhx3","1.000","-0.305","1.175","-0.843"
"Lpin3","1.000","0.153","4.246","0.268"
"Chd6","1.000","0.479","10.929","0.621"
"Ptprt","1.000","0.101","0.632","0.361"
"Srsf6","1.000","0.244","64.420","0.220"
"L3mbtl1","1.000","0.650","0.113","3.184"
"Sgk2","1.000","-0.126","0.937","-0.384"
"Ift52","1.000","-7.256e-02","6.640","-0.109"
"Mybl2","1.000","1.142e-02","9.203","1.569e-02"
"Tox2","1.000","0.253","7.907e-02","1.230"
"Jph2","1.000","1.547","3.102","3.652"
"Oser1","1.000","-0.564","12.512","-0.710"
"Fitm2","1.000","-0.838","3.524","-1.556"
"R3hdml","1.000","0.401","0.192","1.944"
"Hnf4a","1.000","-0.211","17.523","-0.225"
"Ttpal","1.000","0.121","2.608","0.250"
"Serinc3","1.000","-0.272","42.015","-0.261"
"Pkig","1.000","-0.624","10.263","-0.794"
"Ada","1.000","1.018","4.672","1.748"
"Ccn5","1.000","0.253","7.907e-02","1.230"
"Ywhab","1.000","-1.395","22.385","-1.562"
"Pabpc1l","1.000","0.592","5.643e-02","2.901"
"Tomm34","1.000","2.600e-02","13.830","2.948e-02"
"Stk4","1.000","0.236","3.026","0.467"
"Wfdc12","1.000","0.253","7.907e-02","1.230"
"Slpi","1.000","0.135","8.175","0.190"
"Matn4","1.000","8.224e-04","0.915","2.573e-03"
"Rbpjl","1.000","0.253","7.907e-02","1.230"
"Sdc4","1.000","-1.798","159.745","-1.560"
"Sys1","1.000","-1.350","14.784","-1.669"
"Dbndd2","1.000","-1.238","28.636","-1.205"
"Pigt","1.000","-0.720","16.906","-0.845"
"Wfdc2","1.000","-1.162","195.659","-0.857"
"Eppin","1.000","0.253","7.907e-02","1.230"
"Wfdc8","1.000","0.401","0.192","1.944"
"Wfdc6b","1.000","-0.213","0.610","-0.927"
"Dnttip1","1.000","-0.748","12.581","-0.942"
"Ube2c","1.000","-1.301","43.290","-1.215"
